co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,kCo2,kEffective,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,kSource,nox,pm25,source_collection,temp,timestamp,tvoc
631,2026-04-12T22:58:16.007Z,2026-05-12T22:58:15.085Z,42.51887512207031,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.032,0.9043,0.0004,48,48,computed_co2_regression,3,21.5,history,24.397842407226562,2026-04-12T22:58:16.007Z,27.5
632,2026-04-12T22:58:22.193Z,2026-05-12T22:58:21.195Z,42.627593994140625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9125,0.003,48,48,computed_co2_regression,3,21.5,history,24.404518127441406,2026-04-12T22:58:22.193Z,27.41666603088379
632.6666870117188,2026-04-12T22:58:28.127Z,2026-05-12T22:58:27.188Z,42.54938888549805,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9193,0.0095,48,48,computed_co2_regression,3,21.16666603088379,history,24.39116668701172,2026-04-12T22:58:28.127Z,27.33333396911621
633,2026-04-12T22:58:34.280Z,2026-05-12T22:58:33.208Z,42.2318115234375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9244,0.0138,48,48,computed_co2_regression,3,21,history,24.37781524658203,2026-04-12T22:58:34.280Z,27.25
633.6666870117188,2026-04-12T22:58:40.427Z,2026-05-12T22:58:39.302Z,42.30238342285156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9278,0.0136,48,48,computed_co2_regression,3,20.5,history,24.395172119140625,2026-04-12T22:58:40.427Z,27.16666603088379
634.3333129882812,2026-04-12T22:58:46.503Z,2026-05-12T22:58:45.508Z,42.456878662109375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9299,0.0117,48,48,computed_co2_regression,3,20.33333396911621,history,24.381820678710938,2026-04-12T22:58:46.503Z,27.08333396911621
634.6666870117188,2026-04-12T22:58:53.856Z,2026-05-12T22:58:52.915Z,42.54938888549805,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9302,0.0111,48,48,computed_co2_regression,3,20.5,history,24.372474670410156,2026-04-12T22:58:53.856Z,27
634.3333129882812,2026-04-12T22:58:59.684Z,2026-05-12T22:58:58.758Z,42.41682434082031,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9283,0.0078,48,48,computed_co2_regression,3,20.33333396911621,history,24.36980438232422,2026-04-12T22:58:59.684Z,27
633.3333129882812,2026-04-12T22:59:06.381Z,2026-05-12T22:59:05.382Z,42.41682434082031,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9228,0.0039,48,48,computed_co2_regression,3,20.33333396911621,history,24.36980438232422,2026-04-12T22:59:06.381Z,27
632.3333129882812,2026-04-12T22:59:13.084Z,2026-05-12T22:59:12.148Z,42.16600036621094,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9133,0.0008,48,48,computed_co2_regression,3,20,history,24.38048553466797,2026-04-12T22:59:13.084Z,27
631,2026-04-12T22:59:19.052Z,2026-05-12T22:59:18.110Z,42.12785339355469,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.033,0.8991,0.0004,48,48,computed_co2_regression,3,19.83333396911621,history,24.38849639892578,2026-04-12T22:59:19.052Z,27
630,2026-04-12T22:59:25.053Z,2026-05-12T22:59:24.113Z,42.006736755371094,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.116,0.881,0.0046,48,48,computed_co2_regression,3,19.66666603088379,history,24.376480102539062,2026-04-12T22:59:25.053Z,27
629.3333129882812,2026-04-12T22:59:31.198Z,2026-05-12T22:59:30.218Z,41.9771728515625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.197,0.8594,0.0133,48,48,computed_co2_regression,3,19.5,history,24.39116668701172,2026-04-12T22:59:31.198Z,27
628.3333129882812,2026-04-12T22:59:37.085Z,2026-05-12T22:59:36.126Z,41.919952392578125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.265,0.8334,0.0233,48,48,computed_co2_regression,3,19.33333396911621,history,24.387161254882812,2026-04-12T22:59:37.085Z,27
627,2026-04-12T22:59:43.616Z,2026-05-12T22:59:42.640Z,41.899925231933594,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.293,0.8011,0.0281,48,48,computed_co2_regression,3,19.5,history,24.36846923828125,2026-04-12T22:59:43.616Z,27
625,2026-04-12T22:59:49.536Z,2026-05-12T22:59:48.597Z,41.98957061767578,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.293,0.7594,0.0282,48,48,computed_co2_regression,3,19.66666603088379,history,24.35645294189453,2026-04-12T22:59:49.536Z,27
623,2026-04-12T22:59:56.879Z,2026-05-12T22:59:55.912Z,42.138343811035156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.278,0.7066,0.0255,48,48,computed_co2_regression,3,19.83333396911621,history,24.35645294189453,2026-04-12T22:59:56.879Z,27
621.6666870117188,2026-04-12T23:00:03.472Z,2026-05-12T23:00:02.549Z,42.62663269042969,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.271,0.645,0.0244,48,48,computed_co2_regression,3,19.66666603088379,history,24.36846923828125,2026-04-12T23:00:03.472Z,27
620.3333129882812,2026-04-12T23:00:09.806Z,2026-05-12T23:00:08.727Z,43.179771423339844,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.274,0.5746,0.0247,48,48,computed_co2_regression,3,19.66666603088379,history,24.371139526367188,2026-04-12T23:00:09.806Z,27
619.6666870117188,2026-04-12T23:00:16.462Z,2026-05-12T23:00:15.448Z,43.11968994140625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.273,0.4981,0.0246,48,48,computed_co2_regression,3,19.83333396911621,history,24.373809814453125,2026-04-12T23:00:16.462Z,27
619.6666870117188,2026-04-12T23:00:22.139Z,2026-05-12T23:00:21.207Z,42.548431396484375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.27,0.4201,0.0242,48,48,computed_co2_regression,3,19.83333396911621,history,24.381820678710938,2026-04-12T23:00:22.139Z,27
620.6666870117188,2026-04-12T23:00:27.974Z,2026-05-12T23:00:27.047Z,42.199378967285156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.266,0.3452,0.0233,48,48,computed_co2_regression,3,19.83333396911621,history,24.381820678710938,2026-04-12T23:00:27.974Z,27
621.6666870117188,2026-04-12T23:00:35.033Z,2026-05-12T23:00:34.118Z,42.202239990234375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.247,0.2731,0.0202,48,48,computed_co2_regression,3,20,history,24.361793518066406,2026-04-12T23:00:35.033Z,27
621.6666870117188,2026-04-12T23:00:41.275Z,2026-05-12T23:00:40.261Z,42.214637756347656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.228,0.2001,0.0171,48,48,computed_co2_regression,3,20.33333396911621,history,24.35912322998047,2026-04-12T23:00:41.275Z,27
621.3333129882812,2026-04-12T23:00:47.538Z,2026-05-12T23:00:46.606Z,42.5980224609375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.209,0.1297,0.0144,48,48,computed_co2_regression,3,20.33333396911621,history,24.36713409423828,2026-04-12T23:00:47.538Z,27
621.3333129882812,2026-04-12T23:00:53.562Z,2026-05-12T23:00:52.635Z,43.19598388671875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.179,0.0694,0.0105,48,48,computed_co2_regression,3,20.5,history,24.371139526367188,2026-04-12T23:00:53.562Z,27
622.6666870117188,2026-04-12T23:01:01.000Z,2026-05-12T23:01:00.063Z,43.47923278808594,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.15,0.0284,0.0073,48,48,computed_co2_regression,3,20.66666603088379,history,24.38983154296875,2026-04-12T23:01:01.000Z,27
624.6666870117188,2026-04-12T23:01:07.441Z,2026-05-12T23:01:06.436Z,43.057701110839844,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.124,0.0062,0.005,48,48,computed_co2_regression,3,20.83333396911621,history,24.36713409423828,2026-04-12T23:01:07.441Z,27
626.6666870117188,2026-04-12T23:01:14.421Z,2026-05-12T23:01:13.482Z,42.419681549072266,1.998,,2.998,나쁨,중간수준 악화 (나쁨-2),2.998,,0.005,0.005,0.065,0,0.0013,48,48,computed_co2_regression,3,21,history,24.343101501464844,2026-04-12T23:01:14.421Z,27
628,2026-04-12T23:01:20.237Z,2026-05-12T23:01:19.291Z,42.15264892578125,1.954,,2.954,나쁨,중간수준 악화 (나쁨-2),2.954,,0.093,0.093,0,0.0071,0.0003,48,48,computed_co2_regression,3,21,history,24.35912322998047,2026-04-12T23:01:20.237Z,27
628.6666870117188,2026-04-12T23:01:26.040Z,2026-05-12T23:01:25.110Z,42.60088348388672,1.913,,2.913,나쁨,중간수준 악화 (나쁨-2),2.913,,0.175,0.175,0,0.0285,0.0066,48,48,computed_co2_regression,3,21,history,24.396507263183594,2026-04-12T23:01:26.040Z,27
629,2026-04-12T23:01:32.388Z,2026-05-12T23:01:31.237Z,43.314239501953125,1.871,,2.871,나쁨,중간수준 악화 (나쁨-2),2.871,,0.258,0.258,0,0.0707,0.0285,48,48,computed_co2_regression,3,21,history,24.4005126953125,2026-04-12T23:01:32.388Z,27
629,2026-04-12T23:01:38.066Z,2026-05-12T23:01:37.127Z,43.36573791503906,1.833,,2.833,나쁨,중간수준 악화 (나쁨-2),2.833,,0.334,0.334,0,0.1364,0.0718,48,48,computed_co2_regression,3,21,history,24.36980438232422,2026-04-12T23:01:38.066Z,27
629,2026-04-12T23:01:44.117Z,2026-05-12T23:01:43.193Z,42.79447555541992,1.804,,2.804,나쁨,중간수준 악화 (나쁨-2),2.804,,0.393,0.393,0,0.2051,0.1323,48,48,computed_co2_regression,3,21,history,24.3577880859375,2026-04-12T23:01:44.117Z,27
629,2026-04-12T23:01:50.198Z,2026-05-12T23:01:49.246Z,42.281394958496094,1.787,,2.787,나쁨,중간수준 악화 (나쁨-2),2.787,,0.427,0.427,0,0.2497,0.1729,48,48,computed_co2_regression,3,20.66666603088379,history,24.355117797851562,2026-04-12T23:01:50.198Z,27
629,2026-04-12T23:01:57.574Z,2026-05-12T23:01:56.660Z,42.328125,1.783,,2.783,나쁨,중간수준 악화 (나쁨-2),2.783,,0.435,0.435,0,0.2602,0.1845,48,48,computed_co2_regression,3,20.66666603088379,history,24.364463806152344,2026-04-12T23:01:57.574Z,27
629,2026-04-12T23:02:05.360Z,2026-05-12T23:02:04.413Z,42.582763671875,1.787,,2.787,나쁨,중간수준 악화 (나쁨-2),2.787,,0.426,0.426,0,0.2499,0.1733,48,48,computed_co2_regression,3,20.66666603088379,history,24.372474670410156,2026-04-12T23:02:05.360Z,27
629,2026-04-12T23:02:11.346Z,2026-05-12T23:02:10.258Z,42.65428924560547,1.797,,2.797,나쁨,중간수준 악화 (나쁨-2),2.797,,0.406,0.406,0,0.2275,0.1345,48,48,computed_co2_regression,3,20.33333396911621,history,24.36846923828125,2026-04-12T23:02:11.346Z,27
629,2026-04-12T23:02:17.429Z,2026-05-12T23:02:16.485Z,42.53889465332031,1.81,,2.81,나쁨,중간수준 악화 (나쁨-2),2.81,,0.381,0.381,0,0.2014,0.0827,48,48,computed_co2_regression,3,20.16666603088379,history,24.355117797851562,2026-04-12T23:02:17.429Z,27
629,2026-04-12T23:02:23.292Z,2026-05-12T23:02:22.359Z,42.34148025512695,1.824,,2.824,나쁨,중간수준 악화 (나쁨-2),2.824,,0.353,0.353,0,0.1744,0.0296,48,48,computed_co2_regression,3,19.83333396911621,history,24.34710693359375,2026-04-12T23:02:23.292Z,27
629,2026-04-12T23:02:29.264Z,2026-05-12T23:02:28.334Z,42.34434127807617,1.837,,2.837,나쁨,중간수준 악화 (나쁨-2),2.837,,0.327,0.327,0,0.1506,0.0021,48,48,computed_co2_regression,3,19.83333396911621,history,24.355117797851562,2026-04-12T23:02:29.264Z,27
628.6666870117188,2026-04-12T23:02:35.366Z,2026-05-12T23:02:34.376Z,42.5064697265625,1.848,,2.848,나쁨,중간수준 악화 (나쁨-2),2.848,,0.305,0.305,0.092,0.1319,0.0058,48,48,computed_co2_regression,3,19.5,history,24.349777221679688,2026-04-12T23:02:35.366Z,27
628.3333129882812,2026-04-12T23:02:41.430Z,2026-05-12T23:02:40.498Z,42.50360870361328,1.857,,2.857,나쁨,중간수준 악화 (나쁨-2),2.857,,0.287,0.287,0.205,0.1176,0.0289,48,48,computed_co2_regression,3,19.66666603088379,history,24.33776092529297,2026-04-12T23:02:41.430Z,27
628.3333129882812,2026-04-12T23:02:47.551Z,2026-05-12T23:02:46.605Z,42.468318939208984,1.866,,2.866,나쁨,중간수준 악화 (나쁨-2),2.866,,0.269,0.269,0.258,0.1037,0.046,48,48,computed_co2_regression,3,20.16666603088379,history,24.364463806152344,2026-04-12T23:02:47.551Z,27
628.6666870117188,2026-04-12T23:02:53.604Z,2026-05-12T23:02:52.680Z,42.57036209106445,1.876,,2.876,나쁨,중간수준 악화 (나쁨-2),2.876,,0.248,0.248,0.261,0.0886,0.0473,48,48,computed_co2_regression,3,20.33333396911621,history,24.375144958496094,2026-04-12T23:02:53.604Z,27
629,2026-04-12T23:02:59.611Z,2026-05-12T23:02:58.674Z,42.713417053222656,1.888,,2.888,나쁨,중간수준 악화 (나쁨-2),2.888,,0.225,0.225,0.205,0.0729,0.0292,48,48,computed_co2_regression,3,20.66666603088379,history,24.371139526367188,2026-04-12T23:02:59.611Z,27
629,2026-04-12T23:03:07.775Z,2026-05-12T23:03:06.849Z,42.64856719970703,1.9,,2.9,나쁨,중간수준 악화 (나쁨-2),2.9,,0.201,0.201,0.112,0.0583,0.0091,48,48,computed_co2_regression,3,20.66666603088379,history,24.371139526367188,2026-04-12T23:03:07.775Z,27
629.3333129882812,2026-04-12T23:03:14.465Z,2026-05-12T23:03:13.540Z,42.537940979003906,1.914,,2.914,나쁨,중간수준 악화 (나쁨-2),2.914,,0.172,0.172,0,0.0428,0,48,48,computed_co2_regression,3,20.83333396911621,history,24.36980438232422,2026-04-12T23:03:14.465Z,27
630.3333129882812,2026-04-12T23:03:20.395Z,2026-05-12T23:03:19.309Z,42.51696014404297,1.935,,2.935,나쁨,중간수준 악화 (나쁨-2),2.935,,0.131,0.131,0,0.0249,0.0137,48,48,computed_co2_regression,3,20.83333396911621,history,24.39116668701172,2026-04-12T23:03:20.395Z,27
631.6666870117188,2026-04-12T23:03:26.058Z,2026-05-12T23:03:25.113Z,42.4864387512207,1.963,,2.964,나쁨,중간수준 악화 (나쁨-2),2.964,,0.073,0.073,0,0.0079,0.0477,48,48,computed_co2_regression,3,20.5,history,24.383155822753906,2026-04-12T23:03:26.058Z,27.08333396911621
633,2026-04-12T23:03:32.212Z,2026-05-12T23:03:31.284Z,42.3491096496582,1.999,,2.999,나쁨,중간수준 악화 (나쁨-2),2.999,,0.002,0.002,0,0,0.085,48,48,computed_co2_regression,3,20.33333396911621,history,24.35645294189453,2026-04-12T23:03:32.212Z,27.16666603088379
634.3333129882812,2026-04-12T23:03:38.100Z,2026-05-12T23:03:37.174Z,42.370094299316406,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0093,0.1186,48,48,computed_co2_regression,3,20.16666603088379,history,24.352447509765625,2026-04-12T23:03:38.100Z,27.25
635.3333129882812,2026-04-12T23:03:44.090Z,2026-05-12T23:03:43.153Z,42.487396240234375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0423,0.1184,48,48,computed_co2_regression,3,20,history,24.36980438232422,2026-04-12T23:03:44.090Z,27.41666603088379
636.6666870117188,2026-04-12T23:03:50.153Z,2026-05-12T23:03:49.215Z,42.67145919799805,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1062,0.1103,48,48,computed_co2_regression,3,20,history,24.371139526367188,2026-04-12T23:03:50.153Z,27.58333396911621
637.3333129882812,2026-04-12T23:03:56.076Z,2026-05-12T23:03:55.150Z,42.85170364379883,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1996,0.112,48,48,computed_co2_regression,3,20,history,24.363128662109375,2026-04-12T23:03:56.076Z,27.75
638.3333129882812,2026-04-12T23:04:03.125Z,2026-05-12T23:04:02.039Z,43.13494873046875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.3146,0.1224,48,48,computed_co2_regression,3,20.33333396911621,history,24.36713409423828,2026-04-12T23:04:03.125Z,28
639,2026-04-12T23:04:10.489Z,2026-05-12T23:04:09.552Z,43.309471130371094,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.4329,0.1414,48,48,computed_co2_regression,3,20.5,history,24.364463806152344,2026-04-12T23:04:10.489Z,28.33333396911621
639.3333129882812,2026-04-12T23:04:16.873Z,2026-05-12T23:04:15.923Z,42.845977783203125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.5437,0.15,48,48,computed_co2_regression,3,20.66666603088379,history,24.355117797851562,2026-04-12T23:04:16.873Z,28.66666603088379
639.3333129882812,2026-04-12T23:04:22.847Z,2026-05-12T23:04:21.765Z,42.60279083251953,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.6377,0.1624,48,48,computed_co2_regression,3,21,history,24.355117797851562,2026-04-12T23:04:22.847Z,29
639,2026-04-12T23:04:28.695Z,2026-05-12T23:04:27.729Z,42.76491928100586,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.7174,0.171,48,48,computed_co2_regression,3,21.16666603088379,history,24.3577880859375,2026-04-12T23:04:28.695Z,29.41666603088379
639,2026-04-12T23:04:34.719Z,2026-05-12T23:04:33.772Z,42.87077331542969,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.7871,0.1646,48,48,computed_co2_regression,3,21,history,24.363128662109375,2026-04-12T23:04:34.719Z,29.91666603088379
639.6666870117188,2026-04-12T23:04:40.761Z,2026-05-12T23:04:39.834Z,42.71818542480469,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8437,0.1499,48,48,computed_co2_regression,3,21,history,24.365798950195312,2026-04-12T23:04:40.761Z,30.33333396911621
640.6666870117188,2026-04-12T23:04:46.680Z,2026-05-12T23:04:45.751Z,42.48072052001953,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8845,0.1317,48,48,computed_co2_regression,3,20.83333396911621,history,24.35645294189453,2026-04-12T23:04:46.680Z,30.83333396911621
642,2026-04-12T23:04:52.701Z,2026-05-12T23:04:51.768Z,42.51696014404297,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.907,0.1107,48,48,computed_co2_regression,3,20.66666603088379,history,24.34577178955078,2026-04-12T23:04:52.701Z,31.41666603088379
643.6666870117188,2026-04-12T23:04:58.710Z,2026-05-12T23:04:57.787Z,42.66287612915039,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9155,0.1023,48,48,computed_co2_regression,3,20.83333396911621,history,24.364463806152344,2026-04-12T23:04:58.710Z,32
645.3333129882812,2026-04-12T23:05:05.626Z,2026-05-12T23:05:04.681Z,42.79066848754883,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.917,0.0926,48,48,computed_co2_regression,3,21,history,24.379150390625,2026-04-12T23:05:05.626Z,32.66666793823242
647.3333129882812,2026-04-12T23:05:14.180Z,2026-05-12T23:05:13.200Z,42.637123107910156,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9136,0.0871,48,48,computed_co2_regression,3,21.16666603088379,history,24.371139526367188,2026-04-12T23:05:14.180Z,33.41666793823242
648.6666870117188,2026-04-12T23:05:20.143Z,2026-05-12T23:05:19.210Z,42.517913818359375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9088,0.0798,48,48,computed_co2_regression,3,21,history,24.38048553466797,2026-04-12T23:05:20.143Z,34.16666793823242
650,2026-04-12T23:05:26.078Z,2026-05-12T23:05:25.154Z,42.746803283691406,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9034,0.0764,48,48,computed_co2_regression,3,21.16666603088379,history,24.385826110839844,2026-04-12T23:05:26.078Z,34.91666793823242
651,2026-04-12T23:05:32.144Z,2026-05-12T23:05:31.203Z,43.160701751708984,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8991,0.0711,48,48,computed_co2_regression,3,21.16666603088379,history,24.393836975097656,2026-04-12T23:05:32.144Z,35.66666793823242
652,2026-04-12T23:05:38.172Z,2026-05-12T23:05:37.150Z,43.609886169433594,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8964,0.0584,48,48,computed_co2_regression,3,20.83333396911621,history,24.39116668701172,2026-04-12T23:05:38.172Z,36.5
653,2026-04-12T23:05:44.075Z,2026-05-12T23:05:43.145Z,43.35906982421875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8938,0.0509,48,48,computed_co2_regression,3,20.66666603088379,history,24.376480102539062,2026-04-12T23:05:44.075Z,37.25
654,2026-04-12T23:05:50.204Z,2026-05-12T23:05:49.277Z,42.787803649902344,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8911,0.0378,48,48,computed_co2_regression,3,20.5,history,24.38849639892578,2026-04-12T23:05:50.204Z,38
654.6666870117188,2026-04-12T23:05:56.121Z,2026-05-12T23:05:55.192Z,42.83453369140625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8889,0.0217,48,48,computed_co2_regression,3,20.16666603088379,history,24.405853271484375,2026-04-12T23:05:56.121Z,38.75
655,2026-04-12T23:06:03.067Z,2026-05-12T23:06:02.052Z,43.07295608520508,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8889,0.0103,48,48,computed_co2_regression,3,20,history,24.397842407226562,2026-04-12T23:06:03.067Z,39.5
655,2026-04-12T23:06:08.687Z,2026-05-12T23:06:07.764Z,43.13684844970703,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.8923,0.0054,48,48,computed_co2_regression,3,20,history,24.38849639892578,2026-04-12T23:06:08.687Z,40.16666793823242
654.6666870117188,2026-04-12T23:06:16.811Z,2026-05-12T23:06:15.884Z,42.886024475097656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.9001,0.0023,48,48,computed_co2_regression,3,19.83333396911621,history,24.38048553466797,2026-04-12T23:06:16.811Z,40.83333206176758
653.3333129882812,2026-04-12T23:06:22.774Z,2026-05-12T23:06:21.691Z,42.838340759277344,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.91,0.0002,48,48,computed_co2_regression,3,19.66666603088379,history,24.373809814453125,2026-04-12T23:06:22.774Z,41.41666793823242
651.3333129882812,2026-04-12T23:06:28.772Z,2026-05-12T23:06:27.634Z,42.933712005615234,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.026,0.9175,0.0007,48,48,computed_co2_regression,3,19.5,history,24.387161254882812,2026-04-12T23:06:28.772Z,42
649.6666870117188,2026-04-12T23:06:34.614Z,2026-05-12T23:06:33.663Z,42.743927001953125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.047,0.9201,0.0023,48,48,computed_co2_regression,3,19.66666603088379,history,24.392501831054688,2026-04-12T23:06:34.614Z,42.5
649,2026-04-12T23:06:40.636Z,2026-05-12T23:06:39.722Z,42.53411102294922,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.065,0.9185,0.0041,48,48,computed_co2_regression,3,19.66666603088379,history,24.397842407226562,2026-04-12T23:06:40.636Z,43
649,2026-04-12T23:06:46.697Z,2026-05-12T23:06:45.628Z,42.3891487121582,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.065,0.9145,0.0042,48,48,computed_co2_regression,3,19.83333396911621,history,24.403182983398438,2026-04-12T23:06:46.697Z,43.58333206176758
649,2026-04-12T23:06:52.794Z,2026-05-12T23:06:51.726Z,42.68097686767578,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.063,0.908,0.0039,48,48,computed_co2_regression,3,20.16666603088379,history,24.40985870361328,2026-04-12T23:06:52.794Z,44.16666793823242
