"source_collection","timestamp","co2","createdAt","expireAt","humidity","iaqi.e_score","iaqi.i_score","iaqi.m_score","iaqi.primary_grade","iaqi.sub_level","iaqiScore","k","macAddress","nox","pm25","temp","tvoc","kEffective","kSource","kCo2","kPm25","kR2Co2","kR2Pm25","kSampleCountCo2","kSampleCountPm25"
"history","2026-04-12T13:52:47.975Z","2201","2026-04-12T13:52:47.975Z","2026-05-12T13:52:47.501Z","50.586883544921875","5.073","","4.003","나쁨","매우 위험 (나쁨-4)","4.003","0","","1","3","23.92786407470703","207","0","computed_co2_regression","0","0","0.5791","0.1098","50","50"
"history","2026-04-12T13:52:53.199Z","2200.666748046875","2026-04-12T13:52:53.199Z","2026-05-12T13:52:52.727Z","50.57067108154297","5.072","","4.002","나쁨","매우 위험 (나쁨-4)","4.002","0","","1","3","23.933204650878906","207","0","computed_co2_regression","0","0","0.4931","0.1549","50","50"
"history","2026-04-12T13:53:00.081Z","2200.666748046875","2026-04-12T13:53:00.081Z","2026-05-12T13:52:59.599Z","50.561134338378906","5.072","","4.002","나쁨","매우 위험 (나쁨-4)","4.002","0","","1","3.3333332538604736","23.90917205810547","207","0","computed_co2_regression","0","0","0.4116","0.2475","50","50"
"history","2026-04-12T13:53:05.597Z","2200.666748046875","2026-04-12T13:53:05.597Z","2026-05-12T13:53:05.119Z","50.58783721923828","5.071","","4.002","나쁨","매우 위험 (나쁨-4)","4.002","0","","1","3.5","23.893150329589844","206.9166717529297","0","computed_co2_regression","0","0","0.3679","0.2892","51","51"
"history","2026-04-12T13:53:12.487Z","2201","2026-04-12T13:53:12.487Z","2026-05-12T13:53:12.014Z","50.63838195800781","5.071","","4.003","나쁨","매우 위험 (나쁨-4)","4.003","0","","1","3.3333332538604736","23.89849090576172","206.8333282470703","0","computed_co2_regression","0","0","0.2668","0.2719","50","50"
"history","2026-04-12T13:53:18.147Z","2201","2026-04-12T13:53:18.147Z","2026-05-12T13:53:17.666Z","50.66127014160156","5.07","","4.003","나쁨","매우 위험 (나쁨-4)","4.003","0","","1","3.6666667461395264","23.891815185546875","206.75","0","computed_co2_regression","0","0","0.2363","0.3245","51","51"
"history","2026-04-12T13:53:24.218Z","2201","2026-04-12T13:53:24.218Z","2026-05-12T13:53:23.741Z","50.63075256347656","5.069","","4.003","나쁨","매우 위험 (나쁨-4)","4.003","0","","1","3.8333332538604736","23.902496337890625","206.6666717529297","0","computed_co2_regression","0","0","0.1345","0.307","50","50"
"history","2026-04-12T13:53:30.156Z","2201","2026-04-12T13:53:30.156Z","2026-05-12T13:53:29.679Z","50.589744567871094","5.068","","4.003","나쁨","매우 위험 (나쁨-4)","4.003","0","","1","4","23.899826049804688","206.5833282470703","0","computed_co2_regression","0","0","0.1131","0.348","51","51"
"history","2026-04-12T13:53:36.112Z","2201","2026-04-12T13:53:36.112Z","2026-05-12T13:53:35.637Z","50.57353210449219","5.068","","4.003","나쁨","매우 위험 (나쁨-4)","4.003","0","","1","4","23.89849090576172","206.5","0","computed_co2_regression","0","0","0.0626","0.3766","51","51"
"history","2026-04-12T13:53:42.736Z","2200.666748046875","2026-04-12T13:53:42.736Z","2026-05-12T13:53:42.259Z","50.571624755859375","5.066","","4.002","나쁨","매우 위험 (나쁨-4)","4.002","0","","1","3.8333332538604736","23.901161193847656","206.4166717529297","0","computed_co2_regression","0","0","0.0071","0.4754","50","50"
"history","2026-04-12T13:53:48.993Z","2200.333251953125","2026-04-12T13:53:48.993Z","2026-05-12T13:53:48.517Z","50.60595703125","5.064","","4.001","나쁨","매우 위험 (나쁨-4)","4.001","0","","1","3.6666667461395264","23.89715576171875","206.3333282470703","0","computed_co2_regression","0","0","0.0014","0.4923","51","51"
"history","2026-04-12T13:53:54.220Z","2199.666748046875","2026-04-12T13:53:54.220Z","2026-05-12T13:53:53.744Z","50.602142333984375","5.06","","3.999","나쁨","매우 위험 (나쁨-4)","3.999","0.003","","1","3.3333332538604736","23.899826049804688","206.25","0.003","computed_co2_regression","0.003","0","0.007","0.5339","51","51"
"history","2026-04-12T13:54:01.249Z","2199.333251953125","2026-04-12T13:54:01.249Z","2026-05-12T13:54:00.767Z","50.602142333984375","5.055","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0.01","","1","3","23.899826049804688","206.1666717529297","0.01","computed_co2_regression","0.01","0","0.053","0.5016","50","50"
"history","2026-04-12T13:54:08.083Z","2199","2026-04-12T13:54:08.083Z","2026-05-12T13:54:07.602Z","50.59546661376953","5.052","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0.013","","1","2.8333332538604736","23.894485473632812","206.0833282470703","0.013","computed_co2_regression","0.013","0","0.0933","0.4143","50","50"
"history","2026-04-12T13:54:15.109Z","2199","2026-04-12T13:54:15.109Z","2026-05-12T13:54:14.631Z","50.63933563232422","5.05","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0.016","","1","2.3333332538604736","23.889144897460938","206","0.016","computed_co2_regression","0.016","0","0.1332","0.1906","50","50"
"history","2026-04-12T13:54:21.601Z","2199","2026-04-12T13:54:21.601Z","2026-05-12T13:54:21.123Z","50.63075256347656","5.048","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0.019","","1","2.1666667461395264","23.901161193847656","206","0.019","computed_co2_regression","0.019","0","0.1714","0.0719","50","50"
"history","2026-04-12T13:54:27.062Z","2199","2026-04-12T13:54:27.062Z","2026-05-12T13:54:26.587Z","50.629798889160156","5.047","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0.022","","1","2","23.915847778320312","206","0.022","computed_co2_regression","0.022","0","0.2161","0.0121","50","50"
"history","2026-04-12T13:54:33.161Z","2199","2026-04-12T13:54:33.161Z","2026-05-12T13:54:32.679Z","50.670806884765625","5.045","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0.025","","1","1.8333333730697632","23.91718292236328","206","0.025","computed_co2_regression","0.025","0.229","0.2687","0.0011","50","50"
"history","2026-04-12T13:54:39.077Z","2198.666748046875","2026-04-12T13:54:39.077Z","2026-05-12T13:54:38.603Z","50.64696502685547","5.042","","3.997","나쁨","매우 위험 (나쁨-4)","3.997","0.029","","1","2","23.89849090576172","206","0.029","computed_co2_regression","0.029","0.754","0.3362","0.0112","50","50"
"history","2026-04-12T13:54:45.100Z","2198.333251953125","2026-04-12T13:54:45.100Z","2026-05-12T13:54:44.620Z","50.61072540283203","5.04","","3.996","나쁨","매우 위험 (나쁨-4)","3.996","0.032","","1","1.8333333730697632","23.883804321289062","206","0.032","computed_co2_regression","0.032","1.697","0.4009","0.0475","50","50"
"history","2026-04-12T13:54:51.147Z","2198","2026-04-12T13:54:51.147Z","2026-05-12T13:54:50.666Z","50.61930847167969","5.037","","3.995","나쁨","매우 위험 (나쁨-4)","3.995","0.036","","1","2.1666667461395264","23.889144897460938","206","0.036","computed_co2_regression","0.036","2.148","0.4602","0.0788","50","50"
"history","2026-04-12T13:54:57.934Z","2198","2026-04-12T13:54:57.934Z","2026-05-12T13:54:57.457Z","50.62407684326172","5.036","","3.995","나쁨","매우 위험 (나쁨-4)","3.995","0.039","","1","2.3333332538604736","23.89849090576172","206","0.039","computed_co2_regression","0.039","2.613","0.5092","0.1177","50","50"
"history","2026-04-12T13:55:03.117Z","2197.666748046875","2026-04-12T13:55:03.117Z","2026-05-12T13:55:02.641Z","50.609771728515625","5.033","","3.994","나쁨","매우 위험 (나쁨-4)","3.994","0.042","","1","2.6666667461395264","23.885135650634766","206","0.042","computed_co2_regression","0.042","2.818","0.5671","0.142","50","50"
"history","2026-04-12T13:55:09.067Z","2197.333251953125","2026-04-12T13:55:09.067Z","2026-05-12T13:55:08.595Z","50.605003356933594","5.032","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.043","","1","2.8333332538604736","23.86911392211914","206","0.043","computed_co2_regression","0.043","2.639","0.5902","0.1327","51","51"
"history","2026-04-12T13:55:15.982Z","2197","2026-04-12T13:55:15.982Z","2026-05-12T13:55:15.506Z","50.61930847167969","5.028","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.049","","1","2.6666667461395264","23.88780975341797","206","0.049","computed_co2_regression","0.049","3.146","0.6803","0.1763","50","50"
"history","2026-04-12T13:55:21.701Z","2197","2026-04-12T13:55:21.701Z","2026-05-12T13:55:21.225Z","50.62598419189453","5.026","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.053","","1","2.6666667461395264","23.903831481933594","206","0.053","computed_co2_regression","0.053","3.348","0.733","0.1988","50","50"
"history","2026-04-12T13:55:27.697Z","2197","2026-04-12T13:55:27.697Z","2026-05-12T13:55:27.221Z","50.60881805419922","5.025","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.056","","1","2.8333332538604736","23.910507202148438","206","0.056","computed_co2_regression","0.056","3.304","0.7836","0.1944","50","50"
"history","2026-04-12T13:55:33.873Z","2197","2026-04-12T13:55:33.873Z","2026-05-12T13:55:33.362Z","50.60404968261719","5.023","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.059","","1","3","23.905166625976562","206","0.059","computed_co2_regression","0.059","3.107","0.8319","0.1726","50","50"
"history","2026-04-12T13:55:39.741Z","2197","2026-04-12T13:55:39.741Z","2026-05-12T13:55:39.267Z","50.6212158203125","5.022","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.061","","1","3.1666667461395264","23.88113021850586","206","0.061","computed_co2_regression","0.061","2.841","0.8597","0.144","50","50"
"history","2026-04-12T13:55:46.527Z","2197","2026-04-12T13:55:46.527Z","2026-05-12T13:55:46.056Z","50.60309600830078","5.021","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.063","","1","3.3333332538604736","23.877124786376953","206","0.063","computed_co2_regression","0.063","2.585","0.88","0.1176","50","50"
"history","2026-04-12T13:55:52.089Z","2197","2026-04-12T13:55:52.089Z","2026-05-12T13:55:51.612Z","50.579254150390625","5.021","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.064","","1","3.5","23.871784210205078","206","0.064","computed_co2_regression","0.064","2.2","0.8899","0.0834","50","50"
"history","2026-04-12T13:55:58.852Z","2197","2026-04-12T13:55:58.852Z","2026-05-12T13:55:58.379Z","50.56304168701172","5.021","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.064","","1","3.6666667461395264","23.875789642333984","206","0.064","computed_co2_regression","0.064","1.834","0.9008","0.0561","50","50"
"history","2026-04-12T13:56:04.190Z","2197","2026-04-12T13:56:04.190Z","2026-05-12T13:56:03.717Z","50.56304168701172","5.02","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.065","","1","3.5","23.886474609375","206","0.065","computed_co2_regression","0.065","1.595","0.9098","0.0423","50","50"
"history","2026-04-12T13:56:10.115Z","2197","2026-04-12T13:56:10.115Z","2026-05-12T13:56:09.635Z","50.59546661376953","5.021","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.064","","1","3.3333332538604736","23.881134033203125","206","0.064","computed_co2_regression","0.064","1.42","0.9082","0.0356","51","51"
"history","2026-04-12T13:56:16.889Z","2197","2026-04-12T13:56:16.889Z","2026-05-12T13:56:16.411Z","50.61072540283203","5.02","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.065","","1","3.1666667461395264","23.881134033203125","206","0.065","computed_co2_regression","0.065","1.33","0.9122","0.0296","50","50"
"history","2026-04-12T13:56:22.801Z","2196.666748046875","2026-04-12T13:56:22.801Z","2026-05-12T13:56:22.327Z","50.60309600830078","5.02","","3.992","나쁨","매우 위험 (나쁨-4)","3.992","0.064","","1","2.8333332538604736","23.89582061767578","206","0.064","computed_co2_regression","0.064","1.539","0.9077","0.0397","50","50"
"history","2026-04-12T13:56:28.661Z","2196.333251953125","2026-04-12T13:56:28.661Z","2026-05-12T13:56:28.190Z","50.5906982421875","5.019","","3.991","나쁨","매우 위험 (나쁨-4)","3.991","0.063","","1","2.6666667461395264","23.905166625976562","206","0.063","computed_co2_regression","0.063","1.759","0.9052","0.0512","50","50"
"history","2026-04-12T13:56:34.763Z","2196.333251953125","2026-04-12T13:56:34.763Z","2026-05-12T13:56:34.289Z","50.574485778808594","5.02","","3.991","나쁨","매우 위험 (나쁨-4)","3.991","0.061","","1","2.6666667461395264","23.89582061767578","206","0.061","computed_co2_regression","0.061","1.815","0.9012","0.0543","50","50"
"history","2026-04-12T13:56:40.657Z","2196.333251953125","2026-04-12T13:56:40.657Z","2026-05-12T13:56:40.179Z","50.58116149902344","5.022","","3.991","나쁨","매우 위험 (나쁨-4)","3.991","0.058","","1","2.6666667461395264","23.893150329589844","206","0.058","computed_co2_regression","0.058","1.939","0.8988","0.0615","50","50"
"history","2026-04-12T13:56:47.571Z","2196.666748046875","2026-04-12T13:56:47.571Z","2026-05-12T13:56:47.083Z","50.576393127441406","5.024","","3.992","나쁨","매우 위험 (나쁨-4)","3.992","0.055","","1","2.6666667461395264","23.894485473632812","206","0.055","computed_co2_regression","0.055","2.136","0.8938","0.0744","50","50"
"history","2026-04-12T13:56:53.129Z","2196.333251953125","2026-04-12T13:56:53.129Z","2026-05-12T13:56:52.653Z","50.54682922363281","5.025","","3.991","나쁨","매우 위험 (나쁨-4)","3.991","0.052","","1","2.8333332538604736","23.889144897460938","206","0.052","computed_co2_regression","0.052","2.171","0.9035","0.0772","50","50"
"history","2026-04-12T13:56:59.850Z","2196.333251953125","2026-04-12T13:56:59.850Z","2026-05-12T13:56:59.381Z","50.548736572265625","5.026","","3.991","나쁨","매우 위험 (나쁨-4)","3.991","0.049","","1","3","23.88513946533203","206","0.049","computed_co2_regression","0.049","2.05","0.9149","0.069","50","50"
"history","2026-04-12T13:57:05.217Z","2196","2026-04-12T13:57:05.217Z","2026-05-12T13:57:04.730Z","50.58306884765625","5.027","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.047","","1","3.5","23.89582061767578","206","0.047","computed_co2_regression","0.047","1.45","0.9311","0.0337","50","50"
"history","2026-04-12T13:57:11.289Z","2196","2026-04-12T13:57:11.289Z","2026-05-12T13:57:10.804Z","50.60786437988281","5.027","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.046","","1","3.8333332538604736","23.90650177001953","206","0.046","computed_co2_regression","0.046","0.916","0.9307","0.0135","51","51"
"history","2026-04-12T13:57:18.261Z","2195.666748046875","2026-04-12T13:57:18.261Z","2026-05-12T13:57:17.779Z","50.614540100097656","5.027","","3.989","나쁨","매우 위험 (나쁨-4)","3.989","0.044","","1","4","23.89582061767578","206","0.044","computed_co2_regression","0.044","0.189","0.9441","0.0005","50","50"
"history","2026-04-12T13:57:23.629Z","2195.333251953125","2026-04-12T13:57:23.629Z","2026-05-12T13:57:23.153Z","50.602142333984375","5.027","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.043","","1","4","23.893150329589844","206","0.043","computed_co2_regression","0.043","0","0.9477","0.0012","50","50"
"history","2026-04-12T13:57:29.630Z","2195.333251953125","2026-04-12T13:57:29.630Z","2026-05-12T13:57:29.158Z","50.57353210449219","5.027","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.042","","1","4","23.89715576171875","206","0.042","computed_co2_regression","0.042","0","0.9472","0.0078","50","50"
"history","2026-04-12T13:57:35.602Z","2195.666748046875","2026-04-12T13:57:35.602Z","2026-05-12T13:57:35.126Z","50.55541229248047","5.028","","3.989","나쁨","매우 위험 (나쁨-4)","3.989","0.042","","1","4","23.883804321289062","206","0.042","computed_co2_regression","0.042","0","0.9416","0.0218","50","50"
"history","2026-04-12T13:57:41.627Z","2196","2026-04-12T13:57:41.627Z","2026-05-12T13:57:41.147Z","50.551597595214844","5.03","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.041","","1","3.8333332538604736","23.873119354248047","206","0.041","computed_co2_regression","0.041","0","0.9305","0.0308","50","50"
"history","2026-04-12T13:57:48.467Z","2196","2026-04-12T13:57:48.467Z","2026-05-12T13:57:47.989Z","50.58020782470703","5.03","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.04","","1","3.5","23.885135650634766","206","0.04","computed_co2_regression","0.04","0","0.9205","0.0333","50","50"
"history","2026-04-12T13:57:54.205Z","2195.666748046875","2026-04-12T13:57:54.205Z","2026-05-12T13:57:53.725Z","50.58783721923828","5.03","","3.989","나쁨","매우 위험 (나쁨-4)","3.989","0.039","","1","3.3333332538604736","23.89849090576172","206","0.039","computed_co2_regression","0.039","0","0.9188","0.035","50","50"
"history","2026-04-12T13:58:00.530Z","2195.666748046875","2026-04-12T13:58:00.530Z","2026-05-12T13:58:00.056Z","50.5601806640625","5.03","","3.989","나쁨","매우 위험 (나쁨-4)","3.989","0.039","","1","3.1666667461395264","23.88113021850586","206","0.039","computed_co2_regression","0.039","0","0.9116","0.0402","50","50"
"history","2026-04-12T13:58:06.419Z","2195.666748046875","2026-04-12T13:58:06.419Z","2026-05-12T13:58:05.943Z","50.544921875","5.03","","3.989","나쁨","매우 위험 (나쁨-4)","3.989","0.038","","1","3","23.88113021850586","206","0.038","computed_co2_regression","0.038","0","0.9029","0.046","50","50"
"history","2026-04-12T13:58:12.371Z","2196","2026-04-12T13:58:12.371Z","2026-05-12T13:58:11.892Z","50.56494903564453","5.032","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.037","","1","3","23.886474609375","206","0.037","computed_co2_regression","0.037","0","0.8894","0.0426","51","51"
"history","2026-04-12T13:58:19.154Z","2196","2026-04-12T13:58:19.154Z","2026-05-12T13:58:18.682Z","50.589744567871094","5.033","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.034","","1","2.6666667461395264","23.867778778076172","206","0.034","computed_co2_regression","0.034","0","0.868","0.05","50","50"
"history","2026-04-12T13:58:25.040Z","2196","2026-04-12T13:58:25.040Z","2026-05-12T13:58:24.561Z","50.591651916503906","5.034","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.033","","1","2.8333332538604736","23.86911392211914","206","0.033","computed_co2_regression","0.033","0","0.8537","0.0721","50","50"
"history","2026-04-12T13:58:32.302Z","2196","2026-04-12T13:58:32.302Z","2026-05-12T13:58:31.821Z","50.60023498535156","5.035","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.03","","1","2.8333332538604736","23.891815185546875","206","0.03","computed_co2_regression","0.03","0","0.8408","0.0997","50","50"
"history","2026-04-12T13:58:39.141Z","2196","2026-04-12T13:58:39.141Z","2026-05-12T13:58:38.672Z","50.59260559082031","5.036","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.028","","1","3","23.877124786376953","206","0.028","computed_co2_regression","0.028","0","0.8325","0.1498","50","50"
"history","2026-04-12T13:58:45.206Z","2196","2026-04-12T13:58:45.206Z","2026-05-12T13:58:44.726Z","50.59642028808594","5.037","","3.99","나쁨","매우 위험 (나쁨-4)","3.99","0.026","","1","3.1666667461395264","23.871784210205078","206","0.026","computed_co2_regression","0.026","0","0.8242","0.2121","50","50"
"history","2026-04-12T13:58:52.563Z","2195.666748046875","2026-04-12T13:58:52.563Z","2026-05-12T13:58:52.091Z","50.60595703125","5.037","","3.989","나쁨","매우 위험 (나쁨-4)","3.989","0.025","","1","3.3333332538604736","23.899826049804688","206","0.025","computed_co2_regression","0.025","0","0.8316","0.2837","50","50"
"history","2026-04-12T13:58:58.989Z","2195.333251953125","2026-04-12T13:58:58.989Z","2026-05-12T13:58:58.510Z","50.59832763671875","5.036","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.024","","1","3.5","23.891815185546875","206","0.024","computed_co2_regression","0.024","0","0.8358","0.3472","50","50"
"history","2026-04-12T13:59:04.245Z","2195","2026-04-12T13:59:04.245Z","2026-05-12T13:59:03.761Z","50.606910705566406","5.036","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.023","","1","3.5","23.87712860107422","206","0.023","computed_co2_regression","0.023","0","0.8402","0.3814","50","50"
"history","2026-04-12T13:59:10.108Z","2195","2026-04-12T13:59:10.108Z","2026-05-12T13:59:09.632Z","50.60404968261719","5.036","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.023","","1","3.6666667461395264","23.88780975341797","206","0.023","computed_co2_regression","0.023","0","0.8387","0.4153","50","50"
"history","2026-04-12T13:59:16.049Z","2195","2026-04-12T13:59:16.049Z","2026-05-12T13:59:15.574Z","50.60023498535156","5.037","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.022","","1","3.6666667461395264","23.893150329589844","206","0.022","computed_co2_regression","0.022","0","0.8382","0.4099","50","50"
"history","2026-04-12T13:59:23.071Z","2195","2026-04-12T13:59:23.071Z","2026-05-12T13:59:22.594Z","50.586883544921875","5.036","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.021","","1","3.6666667461395264","23.890480041503906","205.9166717529297","0.021","computed_co2_regression","0.021","0","0.8398","0.3946","50","50"
"history","2026-04-12T13:59:28.753Z","2195","2026-04-12T13:59:28.753Z","2026-05-12T13:59:28.250Z","50.576393127441406","5.036","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.02","","1","3.3333332538604736","23.88780975341797","205.8333282470703","0.02","computed_co2_regression","0.02","0","0.8449","0.3419","50","50"
"history","2026-04-12T13:59:34.812Z","2195","2026-04-12T13:59:34.812Z","2026-05-12T13:59:34.342Z","50.5906982421875","5.035","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.019","","1","3.3333332538604736","23.867778778076172","205.6666717529297","0.019","computed_co2_regression","0.019","0","0.8567","0.2986","50","50"
"history","2026-04-12T13:59:40.781Z","2195","2026-04-12T13:59:40.781Z","2026-05-12T13:59:40.298Z","50.591651916503906","5.034","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.018","","1","3.3333332538604736","23.862438201904297","205.5833282470703","0.018","computed_co2_regression","0.018","0","0.8651","0.2553","50","50"
"history","2026-04-12T13:59:47.640Z","2195","2026-04-12T13:59:47.640Z","2026-05-12T13:59:47.172Z","50.609771728515625","5.034","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.018","","1","3.1666667461395264","23.873123168945312","205.5","0.018","computed_co2_regression","0.018","0","0.8691","0.1876","50","50"
"history","2026-04-12T13:59:53.149Z","2195","2026-04-12T13:59:53.149Z","2026-05-12T13:59:52.682Z","50.60786437988281","5.033","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.017","","1","3.1666667461395264","23.890480041503906","205.4166717529297","0.017","computed_co2_regression","0.017","0","0.8685","0.1354","50","50"
"history","2026-04-12T13:59:59.821Z","2195","2026-04-12T13:59:59.821Z","2026-05-12T13:59:59.352Z","50.61358642578125","5.033","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.016","","1","3","23.89582061767578","205.3333282470703","0.016","computed_co2_regression","0.016","0","0.8705","0.0737","50","50"
"history","2026-04-12T14:00:05.308Z","2195","2026-04-12T14:00:05.308Z","2026-05-12T14:00:04.826Z","50.614540100097656","5.032","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.016","","1","3.1666667461395264","23.873119354248047","205.25","0.016","computed_co2_regression","0.016","0","0.8676","0.0565","50","50"
"history","2026-04-12T14:00:11.052Z","2195.333251953125","2026-04-12T14:00:11.052Z","2026-05-12T14:00:10.575Z","50.574485778808594","5.032","","3.988","나쁨","매우 위험 (나쁨-4)","3.988","0.015","","1","3","23.873119354248047","205.1666717529297","0.015","computed_co2_regression","0.015","0","0.8405","0.0289","50","50"
"history","2026-04-12T14:00:17.095Z","2195.666748046875","2026-04-12T14:00:17.095Z","2026-05-12T14:00:16.621Z","50.591651916503906","5.033","","3.989","나쁨","매우 위험 (나쁨-4)","3.989","0.014","","1","2.8333332538604736","23.873119354248047","205.0833282470703","0.014","computed_co2_regression","0.014","0","0.7882","0.0045","50","50"
"history","2026-04-12T14:00:24.024Z","2196.333251953125","2026-04-12T14:00:24.024Z","2026-05-12T14:00:23.540Z","50.636474609375","5.034","","3.991","나쁨","매우 위험 (나쁨-4)","3.991","0.013","","1","2.8333332538604736","23.867778778076172","205","0.013","computed_co2_regression","0.013","0.108","0.6393","0.0005","50","50"
"history","2026-04-12T14:00:29.610Z","2196.666748046875","2026-04-12T14:00:29.610Z","2026-05-12T14:00:29.127Z","50.62407684326172","5.036","","3.992","나쁨","매우 위험 (나쁨-4)","3.992","0.011","","1","2.6666667461395264","23.88513946533203","205","0.011","computed_co2_regression","0.011","0.619","0.4869","0.0156","50","50"
"history","2026-04-12T14:00:35.670Z","2197.333251953125","2026-04-12T14:00:35.670Z","2026-05-12T14:00:35.193Z","50.58592987060547","5.039","","3.993","나쁨","매우 위험 (나쁨-4)","3.993","0.009","","1","2.5","23.889144897460938","205","0.009","computed_co2_regression","0.009","1.135","0.271","0.0473","50","50"
"history","2026-04-12T14:00:41.705Z","2198","2026-04-12T14:00:41.705Z","2026-05-12T14:00:41.212Z","50.59546661376953","5.042","","3.995","나쁨","매우 위험 (나쁨-4)","3.995","0.006","","1","2.5","23.879798889160156","205","0.006","computed_co2_regression","0.006","1.479","0.0985","0.0751","50","50"
"history","2026-04-12T14:00:48.530Z","2198.333251953125","2026-04-12T14:00:48.530Z","2026-05-12T14:00:48.045Z","50.640289306640625","5.044","","3.996","나쁨","매우 위험 (나쁨-4)","3.996","0.003","","1","2.8333332538604736","23.879798889160156","205","0.003","computed_co2_regression","0.003","1.408","0.0201","0.0708","50","50"
"history","2026-04-12T14:00:54.227Z","2198.666748046875","2026-04-12T14:00:54.227Z","2026-05-12T14:00:53.735Z","50.63170623779297","5.047","","3.997","나쁨","매우 위험 (나쁨-4)","3.997","0","","1","2.8333332538604736","23.889144897460938","205","0","computed_co2_regression","0","1.423","0.0002","0.0721","50","50"
"history","2026-04-12T14:01:00.398Z","2198.666748046875","2026-04-12T14:01:00.398Z","2026-05-12T14:00:59.905Z","50.636474609375","5.047","","3.997","나쁨","매우 위험 (나쁨-4)","3.997","0","","1","2.8333332538604736","23.894485473632812","205","0","computed_co2_regression","0","1.36","0.0176","0.0669","50","50"
"history","2026-04-12T14:01:06.304Z","2199","2026-04-12T14:01:06.304Z","2026-05-12T14:01:05.809Z","50.65364074707031","5.048","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0","","1","3","23.890480041503906","205","0","computed_co2_regression","0","1.199","0.0627","0.0531","50","50"
"history","2026-04-12T14:01:14.085Z","2199","2026-04-12T14:01:14.085Z","2026-05-12T14:01:13.601Z","50.63075256347656","5.048","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0","","1","3.1666667461395264","23.86911392211914","205","0","computed_co2_regression","0","1.029","0.1207","0.0394","50","50"
"history","2026-04-12T14:01:19.629Z","2199.333251953125","2026-04-12T14:01:19.629Z","2026-05-12T14:01:19.133Z","50.614540100097656","5.048","","3.998","나쁨","매우 위험 (나쁨-4)","3.998","0","","1","3","23.866443634033203","205","0","computed_co2_regression","0","1.145","0.1923","0.0486","50","50"
"history","2026-04-12T14:01:26.547Z","2199.666748046875","2026-04-12T14:01:26.547Z","2026-05-12T14:01:26.065Z","50.58116149902344","5.049","","3.999","나쁨","매우 위험 (나쁨-4)","3.999","0","","1","2.6666667461395264","23.86911392211914","205","0","computed_co2_regression","0","1.655","0.2606","0.0972","50","50"
"history","2026-04-12T14:01:32.308Z","2200","2026-04-12T14:01:32.308Z","2026-05-12T14:01:31.817Z","50.56781005859375","5.05","","4","나쁨","매우 위험 (나쁨-4)","4","0","","1","2.8333332538604736","23.87979507446289","205","0","computed_co2_regression","0","1.933","0.3196","0.1374","50","50"
"history","2026-04-12T14:01:38.377Z","2200.333251953125","2026-04-12T14:01:38.377Z","2026-05-12T14:01:37.885Z","50.59642028808594","5.051","","4.001","나쁨","매우 위험 (나쁨-4)","4.001","0","","1","2.8333332538604736","23.899826049804688","205","0","computed_co2_regression","0","2.294","0.3773","0.1973","50","50"
