co2,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,macAddress,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1553.6666259765625,360000000,1778608617,51.123939514160156,1.384,,2.384,나쁨,중간수준 악화 (나쁨-2),2.384,,d83bda1d5960,3,6.5,24.588768005371094,448000000,1776016617,203.9166717529297
1552,194000000,1778608624,51.099143981933594,1.38,,2.38,나쁨,중간수준 악화 (나쁨-2),2.38,,d83bda1d5960,3,6.333333492279053,24.60211944580078,284000000,1776016624,203.6666717529297
1550.3333740234375,701000000,1778608629,51.08293151855469,1.376,,2.376,나쁨,중간수준 악화 (나쁨-2),2.376,,d83bda1d5960,3,6.166666507720947,24.60211944580078,791000000,1776016629,203.4166717529297
1548.3333740234375,633000000,1778608635,51.11249542236328,1.371,,2.371,나쁨,중간수준 악화 (나쁨-2),2.371,,d83bda1d5960,3,6.166666507720947,24.599449157714844,727000000,1776016635,203.0833282470703
1546.6666259765625,765000000,1778608641,51.10295867919922,1.367,,2.367,나쁨,중간수준 악화 (나쁨-2),2.367,,d83bda1d5960,3,6,24.6141357421875,859000000,1776016641,202.75
1544.6666259765625,641000000,1778608647,51.068626403808594,1.362,,2.362,나쁨,중간수준 악화 (나쁨-2),2.362,,d83bda1d5960,3,6.166666507720947,24.60211944580078,733000000,1776016647,202.5
1543.6666259765625,664000000,1778608653,51.05622863769531,1.359,,2.359,나쁨,중간수준 악화 (나쁨-2),2.359,,d83bda1d5960,3,6,24.595443725585938,754000000,1776016653,202.1666717529297
1542,450000000,1778608660,51.04096984863281,1.355,,2.355,나쁨,중간수준 악화 (나쁨-2),2.355,,d83bda1d5960,3,6.166666507720947,24.616806030273438,540000000,1776016660,201.8333282470703
1541,185000000,1778608667,51.0390625,1.353,,2.353,나쁨,중간수준 악화 (나쁨-2),2.353,,d83bda1d5960,3,6.166666507720947,24.620811462402344,276000000,1776016667,201.5
1539,525000000,1778608673,51.04096984863281,1.348,,2.348,나쁨,중간수준 악화 (나쁨-2),2.348,,d83bda1d5960,3,6,24.60478973388672,615000000,1776016673,201.1666717529297
1537.3333740234375,715000000,1778608678,51.06004333496094,1.343,,2.343,나쁨,중간수준 악화 (나쁨-2),2.343,,d83bda1d5960,3,6.166666507720947,24.587432861328125,805000000,1776016678,200.8333282470703
1535.6666259765625,674000000,1778608685,51.06195068359375,1.339,,2.339,나쁨,중간수준 악화 (나쁨-2),2.339,,d83bda1d5960,3,6,24.598114013671875,765000000,1776016685,200.4166717529297
1534.6666259765625,153000000,1778608691,51.07244110107422,1.337,,2.337,나쁨,중간수준 악화 (나쁨-2),2.337,,d83bda1d5960,3,6,24.60345458984375,248000000,1776016691,200.0833282470703
1534,72000000,1778608697,51.085792541503906,1.335,,2.335,나쁨,중간수준 악화 (나쁨-2),2.335,,d83bda1d5960,3,6,24.58209228515625,162000000,1776016697,199.6666717529297
1533,114000000,1778608703,51.111541748046875,1.333,,2.333,나쁨,중간수준 악화 (나쁨-2),2.333,,d83bda1d5960,3,6,24.58209228515625,204000000,1776016703,199.25
1531.6666259765625,68000000,1778608709,51.123939514160156,1.329,,2.329,나쁨,중간수준 악화 (나쁨-2),2.329,,d83bda1d5960,3,6.5,24.588768005371094,160000000,1776016709,198.9166717529297
1529.3333740234375,121000000,1778608715,51.162086486816406,1.323,,2.323,나쁨,중간수준 악화 (나쁨-2),2.323,,d83bda1d5960,3,6.833333492279053,24.59143829345703,211000000,1776016715,198.5833282470703
1527,46000000,1778608722,51.190696716308594,1.318,,2.318,나쁨,중간수준 악화 (나쁨-2),2.318,,d83bda1d5960,3,7.166666507720947,24.588768005371094,137000000,1776016722,198.1666717529297
1524,634000000,1778608727,51.1458740234375,1.31,,2.31,나쁨,중간수준 악화 (나쁨-2),2.31,,d83bda1d5960,3,7.166666507720947,24.595443725585938,724000000,1776016727,197.8333282470703
1521.6666259765625,592000000,1778608734,51.13347625732422,1.304,,2.304,나쁨,중간수준 악화 (나쁨-2),2.304,,d83bda1d5960,3,7,24.611465454101562,682000000,1776016734,197.5
1519,233000000,1778608740,51.10581970214844,1.297,,2.298,나쁨,중간수준 악화 (나쁨-2),2.298,,d83bda1d5960,3,7,24.61547088623047,324000000,1776016740,197.1666717529297
1517.3333740234375,858000000,1778608746,51.060997009277344,1.293,,2.293,나쁨,중간수준 악화 (나쁨-2),2.293,,d83bda1d5960,3,6.666666507720947,24.610130310058594,947000000,1776016746,196.8333282470703
1516,765000000,1778608752,51.03334045410156,1.29,,2.29,나쁨,중간수준 악화 (나쁨-2),2.29,,d83bda1d5960,3,6.333333492279053,24.60211944580078,854000000,1776016752,196.5
1514.6666259765625,745000000,1778608758,51.024757385253906,1.287,,2.287,나쁨,중간수준 악화 (나쁨-2),2.287,,d83bda1d5960,3,6,24.618141174316406,838000000,1776016758,196.25
1512.6666259765625,746000000,1778608764,50.96849060058594,1.282,,2.282,나쁨,중간수준 악화 (나쁨-2),2.282,,d83bda1d5960,3,6.333333492279053,24.627487182617188,836000000,1776016764,195.9166717529297
1510.6666259765625,166000000,1778608772,50.920806884765625,1.277,,2.277,나쁨,중간수준 악화 (나쁨-2),2.277,,d83bda1d5960,3,6.5,24.62348175048828,255000000,1776016772,195.6666717529297
1508.3333740234375,644000000,1778608777,50.90745544433594,1.271,,2.271,나쁨,중간수준 악화 (나쁨-2),2.271,,d83bda1d5960,3,6.5,24.632827758789062,733000000,1776016777,195.4166717529297
1506.3333740234375,394000000,1778608784,50.872169494628906,1.266,,2.266,나쁨,중간수준 악화 (나쁨-2),2.266,,d83bda1d5960,3,6.833333492279053,24.64617919921875,484000000,1776016784,195.1666717529297
1504.3333740234375,282000000,1778608790,50.85404968261719,1.261,,2.261,나쁨,중간수준 악화 (나쁨-2),2.261,,d83bda1d5960,3,7,24.642173767089844,371000000,1776016790,194.8333282470703
1503,874000000,1778608796,50.832115173339844,1.257,,2.258,나쁨,중간수준 악화 (나쁨-2),2.258,,d83bda1d5960,2.9166667461395264,7,24.64484405517578,964000000,1776016796,194.3333282470703
1501.6666259765625,715000000,1778608803,50.821624755859375,1.254,,2.254,나쁨,중간수준 악화 (나쁨-2),2.254,,d83bda1d5960,2.8333332538604736,7,24.66754150390625,804000000,1776016803,194.0833282470703
1499.6666259765625,187000000,1778608809,50.84355926513672,1.249,,2.249,나쁨,중간수준 악화 (나쁨-2),2.249,,d83bda1d5960,2.75,7.166666507720947,24.66754150390625,280000000,1776016809,193.8333282470703
1497.6666259765625,182000000,1778608815,50.825439453125,1.244,,2.244,나쁨,중간수준 악화 (나쁨-2),2.244,,d83bda1d5960,2.6666667461395264,7.166666507720947,24.6568603515625,272000000,1776016815,193.5833282470703
1496,270000000,1778608821,50.81304168701172,1.24,,2.24,나쁨,중간수준 악화 (나쁨-2),2.24,,d83bda1d5960,2.5833332538604736,7,24.659530639648438,360000000,1776016821,193.3333282470703
1495.3333740234375,163000000,1778608827,50.81971740722656,1.238,,2.238,나쁨,중간수준 악화 (나쁨-2),2.238,,d83bda1d5960,2.5,6.666666507720947,24.662200927734375,253000000,1776016827,193.0833282470703
1494.3333740234375,130000000,1778608833,50.786338806152344,1.236,,2.236,나쁨,중간수준 악화 (나쁨-2),2.236,,d83bda1d5960,2.4166667461395264,6.666666507720947,24.660865783691406,221000000,1776016833,192.9166717529297
1493,177000000,1778608839,50.78443145751953,1.233,,2.233,나쁨,중간수준 악화 (나쁨-2),2.233,,d83bda1d5960,2.3333332538604736,6.333333492279053,24.64751434326172,267000000,1776016839,192.6666717529297
1491.6666259765625,897000000,1778608845,50.80827331542969,1.229,,2.229,나쁨,중간수준 악화 (나쁨-2),2.229,,d83bda1d5960,2.25,6.166666507720947,24.66620635986328,987000000,1776016845,192.4166717529297
1490.6666259765625,788000000,1778608851,50.80445861816406,1.227,,2.227,나쁨,중간수준 악화 (나쁨-2),2.227,,d83bda1d5960,2.1666667461395264,6.333333492279053,24.683563232421875,879000000,1776016851,192.1666717529297
1489.6666259765625,795000000,1778608857,50.80445861816406,1.224,,2.224,나쁨,중간수준 악화 (나쁨-2),2.224,,d83bda1d5960,2.0833332538604736,6,24.672882080078125,884000000,1776016857,192
1488.3333740234375,553000000,1778608864,50.79015350341797,1.221,,2.221,나쁨,중간수준 악화 (나쁨-2),2.221,,d83bda1d5960,2,6,24.674217224121094,649000000,1776016864,191.8333282470703
1487,201000000,1778608870,50.78157043457031,1.217,,2.218,나쁨,중간수준 악화 (나쁨-2),2.218,,d83bda1d5960,2,6,24.663536071777344,291000000,1776016870,191.5833282470703
1486,72000000,1778608876,50.80255126953125,1.215,,2.215,나쁨,중간수준 악화 (나쁨-2),2.215,,d83bda1d5960,2,6.166666507720947,24.660865783691406,162000000,1776016876,191.3333282470703
1485.3333740234375,757000000,1778608882,50.771080017089844,1.213,,2.213,나쁨,중간수준 악화 (나쁨-2),2.213,,d83bda1d5960,2,6.333333492279053,24.660865783691406,846000000,1776016882,191.0833282470703
1484.6666259765625,685000000,1778608890,50.764404296875,1.212,,2.212,나쁨,중간수준 악화 (나쁨-2),2.212,,d83bda1d5960,2,6.5,24.659530639648438,775000000,1776016890,190.9166717529297
1484.3333740234375,578000000,1778608896,50.775848388671875,1.211,,2.211,나쁨,중간수준 악화 (나쁨-2),2.211,,d83bda1d5960,2,6.833333492279053,24.652854919433594,668000000,1776016896,190.75
1483.6666259765625,636000000,1778608902,50.74437713623047,1.209,,2.209,나쁨,중간수준 악화 (나쁨-2),2.209,,d83bda1d5960,2,7.166666507720947,24.6568603515625,725000000,1776016902,190.5833282470703
1482.6666259765625,385000000,1778608909,50.74628448486328,1.207,,2.207,나쁨,중간수준 악화 (나쁨-2),2.207,,d83bda1d5960,2,7.166666507720947,24.662200927734375,475000000,1776016909,190.3333282470703
1481.3333740234375,908000000,1778608915,50.73960876464844,1.203,,2.203,나쁨,중간수준 악화 (나쁨-2),2.203,,d83bda1d5960,2,7,24.660865783691406,0,1776016916,190.1666717529297
1480.3333740234375,329000000,1778608921,50.70623016357422,1.201,,2.201,나쁨,중간수준 악화 (나쁨-2),2.201,,d83bda1d5960,2,6.833333492279053,24.65552520751953,421000000,1776016921,190
1479.3333740234375,417000000,1778608927,50.70623016357422,1.198,,2.198,나쁨,중간수준 악화 (나쁨-2),2.198,,d83bda1d5960,2,6.333333492279053,24.65552520751953,507000000,1776016927,189.8333282470703
1479,270000000,1778608933,50.72339630126953,1.197,,2.198,나쁨,중간수준 악화 (나쁨-2),2.198,,d83bda1d5960,2,6.166666507720947,24.643508911132812,360000000,1776016933,189.6666717529297
1478.3333740234375,273000000,1778608939,50.78919982910156,1.196,,2.196,나쁨,중간수준 악화 (나쁨-2),2.196,,d83bda1d5960,2,6,24.654190063476562,362000000,1776016939,189.4166717529297
1478,310000000,1778608945,50.849281311035156,1.195,,2.195,나쁨,중간수준 악화 (나쁨-2),2.195,,d83bda1d5960,2,6,24.664871215820312,401000000,1776016945,189.25
1477,399000000,1778608951,50.86167907714844,1.193,,2.193,나쁨,중간수준 악화 (나쁨-2),2.193,,d83bda1d5960,2,5.666666507720947,24.662200927734375,489000000,1776016951,189
1475.6666259765625,331000000,1778608957,50.82830047607422,1.189,,2.189,나쁨,중간수준 악화 (나쁨-2),2.189,,d83bda1d5960,2,5.333333492279053,24.670211791992188,424000000,1776016957,188.75
1474.3333740234375,300000000,1778608963,50.81494903564453,1.186,,2.186,나쁨,중간수준 악화 (나쁨-2),2.186,,d83bda1d5960,2,5.333333492279053,24.65819549560547,395000000,1776016963,188.5833282470703
1473.3333740234375,901000000,1778608969,50.825439453125,1.183,,2.183,나쁨,중간수준 악화 (나쁨-2),2.183,,d83bda1d5960,2,5.333333492279053,24.631492614746094,990000000,1776016969,188.5
1473,429000000,1778608976,50.83879089355469,1.183,,2.183,나쁨,중간수준 악화 (나쁨-2),2.183,,d83bda1d5960,2,5.333333492279053,24.628822326660156,519000000,1776016976,188.4166717529297
1472.3333740234375,724000000,1778608981,50.867401123046875,1.181,,2.181,나쁨,중간수준 악화 (나쁨-2),2.181,,d83bda1d5960,2,5.166666507720947,24.638168334960938,818000000,1776016981,188.3333282470703
1471.3333740234375,721000000,1778608987,50.85023498535156,1.178,,2.178,나쁨,중간수준 악화 (나쁨-2),2.178,,d83bda1d5960,2,5.333333492279053,24.651519775390625,822000000,1776016987,188.25
1470.3333740234375,662000000,1778608993,50.803504943847656,1.176,,2.176,나쁨,중간수준 악화 (나쁨-2),2.176,,d83bda1d5960,2,5.666666507720947,24.64751434326172,762000000,1776016993,188.1666717529297
1469.6666259765625,738000000,1778608999,50.778709411621094,1.174,,2.174,나쁨,중간수준 악화 (나쁨-2),2.174,,d83bda1d5960,2,6.166666507720947,24.64484405517578,828000000,1776016999,188
1468,648000000,1778609005,50.74723815917969,1.17,,2.17,나쁨,중간수준 악화 (나쁨-2),2.17,,d83bda1d5960,2,6.333333492279053,24.65819549560547,738000000,1776017005,187.8333282470703
1466,748000000,1778609011,50.711952209472656,1.165,,2.165,나쁨,중간수준 악화 (나쁨-2),2.165,,d83bda1d5960,2,6.333333492279053,24.650184631347656,838000000,1776017011,187.6666717529297
1464,289000000,1778609018,50.727210998535156,1.16,,2.16,나쁨,중간수준 악화 (나쁨-2),2.16,,d83bda1d5960,2,6.833333492279053,24.64617919921875,383000000,1776017018,187.5
1463,615000000,1778609023,50.73960876464844,1.158,,2.158,나쁨,중간수준 악화 (나쁨-2),2.158,,d83bda1d5960,2,7.333333492279053,24.650184631347656,707000000,1776017023,187.3333282470703
1462,562000000,1778609030,50.681434631347656,1.155,,2.155,나쁨,중간수준 악화 (나쁨-2),2.155,,d83bda1d5960,2,7.5,24.635498046875,652000000,1776017030,187.1666717529297
1460.6666259765625,34000000,1778609037,50.681434631347656,1.152,,2.152,나쁨,중간수준 악화 (나쁨-2),2.152,,d83bda1d5960,2,7.166666507720947,24.635498046875,124000000,1776017037,186.6666717529297
1458.6666259765625,840000000,1778609043,50.66712951660156,1.147,,2.147,나쁨,중간수준 악화 (나쁨-2),2.147,,d83bda1d5960,2,7,24.632827758789062,929000000,1776017043,186.4166717529297
1456,153000000,1778609051,50.67094421386719,1.14,,2.14,나쁨,중간수준 악화 (나쁨-2),2.14,,d83bda1d5960,2,7.333333492279053,24.64751434326172,244000000,1776017051,186.0833282470703
1453,675000000,1778609056,50.64805603027344,1.132,,2.133,나쁨,중간수준 악화 (나쁨-2),2.133,,d83bda1d5960,2,7.5,24.648849487304688,765000000,1776017056,185.6666717529297
1450.6666259765625,781000000,1778609062,50.626121520996094,1.127,,2.127,나쁨,중간수준 악화 (나쁨-2),2.127,,d83bda1d5960,2,7.333333492279053,24.643508911132812,871000000,1776017062,185.25
1449,672000000,1778609068,50.628028869628906,1.123,,2.123,나쁨,중간수준 악화 (나쁨-2),2.123,,d83bda1d5960,2,7.333333492279053,24.654190063476562,761000000,1776017068,184.8333282470703
1448,692000000,1778609074,50.64519500732422,1.12,,2.12,나쁨,중간수준 악화 (나쁨-2),2.12,,d83bda1d5960,2,7.5,24.672882080078125,782000000,1776017074,184.4166717529297
1447,723000000,1778609080,50.615631103515625,1.118,,2.118,나쁨,중간수준 악화 (나쁨-2),2.118,,d83bda1d5960,2,7.833333492279053,24.648849487304688,812000000,1776017080,184
1446,684000000,1778609086,50.62898254394531,1.115,,2.115,나쁨,중간수준 악화 (나쁨-2),2.115,,d83bda1d5960,2,7.666666507720947,24.639503479003906,776000000,1776017086,183.5833282470703
1444.6666259765625,885000000,1778609093,50.62898254394531,1.112,,2.112,나쁨,중간수준 악화 (나쁨-2),2.112,,d83bda1d5960,2,7.333333492279053,24.639503479003906,979000000,1776017093,183.1666717529297
1443.6666259765625,161000000,1778609099,50.658546447753906,1.109,,2.109,나쁨,중간수준 악화 (나쁨-2),2.109,,d83bda1d5960,2,7,24.66620635986328,250000000,1776017099,182.75
1442.3333740234375,901000000,1778609105,50.63470458984375,1.106,,2.106,나쁨,중간수준 악화 (나쁨-2),2.106,,d83bda1d5960,2,6.666666507720947,24.66620635986328,991000000,1776017105,182.3333282470703
1441.6666259765625,241000000,1778609111,50.618492126464844,1.104,,2.104,나쁨,중간수준 악화 (나쁨-2),2.104,,d83bda1d5960,2,6.5,24.651519775390625,334000000,1776017111,181.9166717529297
1440,246000000,1778609117,50.62230682373047,1.1,,2.1,나쁨,중간수준 악화 (나쁨-2),2.1,,d83bda1d5960,2,6.166666507720947,24.659530639648438,336000000,1776017117,181.5
1439,152000000,1778609123,50.642333984375,1.098,,2.098,나쁨,중간수준 악화 (나쁨-2),2.098,,d83bda1d5960,2,6.166666507720947,24.66620635986328,242000000,1776017123,181.0833282470703
1438,173000000,1778609129,50.64710235595703,1.095,,2.095,나쁨,중간수준 악화 (나쁨-2),2.095,,d83bda1d5960,2,6,24.65819549560547,262000000,1776017129,180.75
1438,742000000,1778609135,50.66808319091797,1.095,,2.095,나쁨,중간수준 악화 (나쁨-2),2.095,,d83bda1d5960,2,6,24.671546936035156,832000000,1776017135,180.4166717529297
1437.3333740234375,267000000,1778609141,50.69383239746094,1.093,,2.093,나쁨,중간수준 악화 (나쁨-2),2.093,,d83bda1d5960,2,6,24.66887664794922,361000000,1776017141,180.1666717529297
1436.6666259765625,200000000,1778609147,50.64805603027344,1.092,,2.092,나쁨,중간수준 악화 (나쁨-2),2.092,,d83bda1d5960,2,6.166666507720947,24.66754150390625,294000000,1776017147,179.8333282470703
1436,889000000,1778609154,50.5965576171875,1.09,,2.09,나쁨,중간수준 악화 (나쁨-2),2.09,,d83bda1d5960,2,6.166666507720947,24.671546936035156,978000000,1776017154,179.5
1435.3333740234375,113000000,1778609160,50.57366943359375,1.088,,2.088,나쁨,중간수준 악화 (나쁨-2),2.088,,d83bda1d5960,2,6.166666507720947,24.659530639648438,203000000,1776017160,179.1666717529297
1434.3333740234375,913000000,1778609166,50.60227966308594,1.086,,2.086,나쁨,중간수준 악화 (나쁨-2),2.086,,d83bda1d5960,2,6.333333492279053,24.659530639648438,4000000,1776017167,178.75
1433.3333740234375,187000000,1778609172,50.64424133300781,1.083,,2.083,나쁨,중간수준 악화 (나쁨-2),2.083,,d83bda1d5960,2,6.666666507720947,24.674217224121094,280000000,1776017172,178.3333282470703
1433,103000000,1778609178,50.6270751953125,1.083,,2.083,나쁨,중간수준 악화 (나쁨-2),2.083,,d83bda1d5960,2,6.833333492279053,24.67688751220703,193000000,1776017178,178
1433,92000000,1778609184,50.60132598876953,1.083,,2.083,나쁨,중간수준 악화 (나쁨-2),2.083,,d83bda1d5960,2,6.666666507720947,24.672882080078125,182000000,1776017184,177.5833282470703
1432.6666259765625,83000000,1778609190,50.592742919921875,1.082,,2.082,나쁨,중간수준 악화 (나쁨-2),2.082,,d83bda1d5960,2,6.833333492279053,24.670211791992188,172000000,1776017190,177.1666717529297
1432,128000000,1778609196,50.581298828125,1.08,,2.08,나쁨,중간수준 악화 (나쁨-2),2.08,,d83bda1d5960,2,6.666666507720947,24.664871215820312,218000000,1776017196,176.8333282470703
1430.3333740234375,178000000,1778609202,50.54887390136719,1.076,,2.076,나쁨,중간수준 악화 (나쁨-2),2.076,,d83bda1d5960,2,6.5,24.66754150390625,275000000,1776017202,176.5
1429,115000000,1778609208,50.53361511230469,1.072,,2.073,나쁨,중간수준 악화 (나쁨-2),2.073,,d83bda1d5960,2,6.666666507720947,24.66754150390625,210000000,1776017208,176.0833282470703
1427.3333740234375,805000000,1778609215,50.551734924316406,1.068,,2.068,나쁨,중간수준 악화 (나쁨-2),2.068,,d83bda1d5960,2,6.666666507720947,24.65552520751953,894000000,1776017215,175.6666717529297
1425.6666259765625,190000000,1778609221,50.536476135253906,1.064,,2.064,나쁨,중간수준 악화 (나쁨-2),2.064,,d83bda1d5960,2,6.666666507720947,24.65552520751953,279000000,1776017221,175.3333282470703
1423,426000000,1778609227,50.50786590576172,1.058,,2.058,나쁨,중간수준 악화 (나쁨-2),2.058,,d83bda1d5960,2,6.166666507720947,24.663536071777344,516000000,1776017227,175
1420.6666259765625,355000000,1778609233,50.49642562866211,1.052,,2.052,나쁨,중간수준 악화 (나쁨-2),2.052,,d83bda1d5960,2,5.833333492279053,24.664871215820312,447000000,1776017233,174.4166717529297
1419.3333740234375,345000000,1778609239,50.49165725708008,1.048,,2.048,나쁨,중간수준 악화 (나쁨-2),2.048,,d83bda1d5960,2,5.666666507720947,24.654190063476562,436000000,1776017239,173.9166717529297
1418.6666259765625,330000000,1778609245,50.50405502319336,1.047,,2.047,나쁨,중간수준 악화 (나쁨-2),2.047,,d83bda1d5960,2,5.333333492279053,24.64751434326172,425000000,1776017245,173.75
1417,423000000,1778609251,50.51359176635742,1.043,,2.043,나쁨,중간수준 악화 (나쁨-2),2.043,,d83bda1d5960,2,5.166666507720947,24.660865783691406,513000000,1776017251,173.25
1415,297000000,1778609257,50.4945182800293,1.038,,2.038,나쁨,중간수준 악화 (나쁨-2),2.038,,d83bda1d5960,2,5.166666507720947,24.66620635986328,392000000,1776017257,173
1412.6666259765625,336000000,1778609263,50.46781539916992,1.032,,2.032,나쁨,중간수준 악화 (나쁨-2),2.032,,d83bda1d5960,2,5.5,24.663536071777344,426000000,1776017263,172.5
1411.3333740234375,348000000,1778609269,50.46590805053711,1.028,,2.028,나쁨,중간수준 악화 (나쁨-2),2.028,,d83bda1d5960,2,5.666666507720947,24.662200927734375,443000000,1776017269,172.0833282470703
1409.3333740234375,503000000,1778609277,50.45827865600586,1.023,,2.023,나쁨,중간수준 악화 (나쁨-2),2.023,,d83bda1d5960,2,5.5,24.663536071777344,593000000,1776017277,171.9166717529297
1407.6666259765625,693000000,1778609283,50.431575775146484,1.019,,2.019,나쁨,중간수준 악화 (나쁨-2),2.019,,d83bda1d5960,2,5.5,24.662200927734375,782000000,1776017283,171.6666717529297
1406,113000000,1778609289,50.41059494018555,1.015,,2.015,나쁨,중간수준 악화 (나쁨-2),2.015,,d83bda1d5960,2,5.666666507720947,24.664871215820312,203000000,1776017289,171.3333282470703
1404.6666259765625,125000000,1778609295,50.3886604309082,1.012,,2.012,나쁨,중간수준 악화 (나쁨-2),2.012,,d83bda1d5960,2,5.666666507720947,24.682228088378906,215000000,1776017295,171
1403.3333740234375,227000000,1778609301,50.38389205932617,1.008,,2.008,나쁨,중간수준 악화 (나쁨-2),2.008,,d83bda1d5960,2,5.833333492279053,24.674217224121094,317000000,1776017301,170.6666717529297
1401.6666259765625,90000000,1778609307,50.41154861450195,1.004,,2.004,나쁨,중간수준 악화 (나쁨-2),2.004,,d83bda1d5960,2,6.333333492279053,24.66754150390625,180000000,1776017307,170.3333282470703
1400.6666259765625,180000000,1778609313,50.41154861450195,1.002,,2.002,나쁨,중간수준 악화 (나쁨-2),2.002,,d83bda1d5960,2,6.833333492279053,24.662200927734375,273000000,1776017313,170
1399.3333740234375,118000000,1778609319,50.40678024291992,0.998,,1.998,나쁨,경미한 악화 (나쁨-1),1.998,,d83bda1d5960,2,7,24.672882080078125,208000000,1776017319,169.6666717529297
1398.6666259765625,77000000,1778609325,50.39628982543945,0.997,,1.997,나쁨,경미한 악화 (나쁨-1),1.997,,d83bda1d5960,2,7.166666507720947,24.694244384765625,167000000,1776017325,169.4166717529297
1397.6666259765625,147000000,1778609331,50.378170013427734,0.994,,1.994,나쁨,경미한 악화 (나쁨-1),1.994,,d83bda1d5960,2,7.333333492279053,24.672882080078125,236000000,1776017331,169.0833282470703
1396.3333740234375,320000000,1778609338,50.398197174072266,0.991,,1.991,나쁨,경미한 악화 (나쁨-1),1.991,,d83bda1d5960,2,7.5,24.674217224121094,411000000,1776017338,168.75
1395,905000000,1778609344,50.398197174072266,0.988,,1.988,나쁨,경미한 악화 (나쁨-1),1.988,,d83bda1d5960,2,7.166666507720947,24.674217224121094,995000000,1776017344,168.3333282470703
1393,111000000,1778609350,50.39152145385742,0.982,,1.983,나쁨,경미한 악화 (나쁨-1),1.983,,d83bda1d5960,2,7.166666507720947,24.67688751220703,201000000,1776017350,167.9166717529297
1392,124000000,1778609356,50.33620834350586,0.98,,1.98,나쁨,경미한 악화 (나쁨-1),1.98,,d83bda1d5960,2,7,24.672882080078125,215000000,1776017356,167.5833282470703
1391,180000000,1778609362,50.32381057739258,0.978,,1.978,나쁨,경미한 악화 (나쁨-1),1.978,,d83bda1d5960,2,6.833333492279053,24.675552368164062,271000000,1776017362,167.25
1391,161000000,1778609368,50.34669876098633,0.978,,1.978,나쁨,경미한 악화 (나쁨-1),1.978,,d83bda1d5960,2,6.5,24.674217224121094,252000000,1776017368,166.9166717529297
1390,102000000,1778609374,50.33620834350586,0.975,,1.975,나쁨,경미한 악화 (나쁨-1),1.975,,d83bda1d5960,2,6.166666507720947,24.67955780029297,191000000,1776017374,166.5
1388.3333740234375,165000000,1778609380,50.33143997192383,0.971,,1.971,나쁨,경미한 악화 (나쁨-1),1.971,,d83bda1d5960,2,6.333333492279053,24.67955780029297,254000000,1776017380,166.1666717529297
1386.6666259765625,144000000,1778609386,50.33811569213867,0.967,,1.967,나쁨,경미한 악화 (나쁨-1),1.967,,d83bda1d5960,2,6.166666507720947,24.674217224121094,234000000,1776017386,165.8333282470703
1385.6666259765625,227000000,1778609392,50.36386489868164,0.964,,1.964,나쁨,경미한 악화 (나쁨-1),1.964,,d83bda1d5960,2,6.333333492279053,24.67822265625,319000000,1776017392,165.5
1385,862000000,1778609398,50.3877067565918,0.962,,1.963,나쁨,경미한 악화 (나쁨-1),1.963,,d83bda1d5960,2,6.5,24.67688751220703,953000000,1776017398,165.1666717529297
1384.3333740234375,381000000,1778609406,50.367679595947266,0.961,,1.961,나쁨,경미한 악화 (나쁨-1),1.961,,d83bda1d5960,2,6.833333492279053,24.672882080078125,471000000,1776017406,164.8333282470703
1383.6666259765625,697000000,1778609411,50.34860610961914,0.959,,1.959,나쁨,경미한 악화 (나쁨-1),1.959,,d83bda1d5960,2,6.833333492279053,24.675552368164062,787000000,1776017411,164.5
1383.3333740234375,631000000,1778609417,50.42490005493164,0.958,,1.958,나쁨,경미한 악화 (나쁨-1),1.958,,d83bda1d5960,2,6.5,24.67688751220703,720000000,1776017417,164.3333282470703
1382.3333740234375,588000000,1778609423,50.45541763305664,0.956,,1.956,나쁨,경미한 악화 (나쁨-1),1.956,,d83bda1d5960,2,6.333333492279053,24.674217224121094,678000000,1776017423,164.1666717529297
1381.3333740234375,575000000,1778609429,50.3877067565918,0.953,,1.953,나쁨,경미한 악화 (나쁨-1),1.953,,d83bda1d5960,2,5.833333492279053,24.67822265625,664000000,1776017429,163.9166717529297
1380,821000000,1778609435,50.35051345825195,0.95,,1.95,나쁨,경미한 악화 (나쁨-1),1.95,,d83bda1d5960,2,5.833333492279053,24.683563232421875,911000000,1776017435,163.75
1379.3333740234375,677000000,1778609441,50.32285690307617,0.948,,1.948,나쁨,경미한 악화 (나쁨-1),1.948,,d83bda1d5960,2,5.833333492279053,24.670211791992188,768000000,1776017441,163.5833282470703
1378.6666259765625,611000000,1778609447,50.309505462646484,0.947,,1.947,나쁨,경미한 악화 (나쁨-1),1.947,,d83bda1d5960,2,5.833333492279053,24.662200927734375,700000000,1776017447,163.5
1378.3333740234375,484000000,1778609454,50.33143997192383,0.946,,1.946,나쁨,경미한 악화 (나쁨-1),1.946,,d83bda1d5960,2,6.333333492279053,24.672882080078125,573000000,1776017454,163.4166717529297
1378,66000000,1778609461,50.35623550415039,0.945,,1.945,나쁨,경미한 악화 (나쁨-1),1.945,,d83bda1d5960,2,6.666666507720947,24.674217224121094,157000000,1776017461,163.4166717529297
