co2,createdAt._nanoseconds,createdAt._seconds,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1378.6666259765625,81000000,1776017448,611000000,1778609447,50.309505462646484,0.947,,1.947,나쁨,경미한 악화 (나쁨-1),1.947,,2,5.833333492279053,24.662200927734375,81000000,1776017448,163.5
1378.3333740234375,961000000,1776017454,484000000,1778609454,50.33143997192383,0.946,,1.946,나쁨,경미한 악화 (나쁨-1),1.946,,2,6.333333492279053,24.672882080078125,961000000,1776017454,163.4166717529297
1378,536000000,1776017461,66000000,1778609461,50.35623550415039,0.945,,1.945,나쁨,경미한 악화 (나쁨-1),1.945,,2,6.666666507720947,24.674217224121094,536000000,1776017461,163.4166717529297
1378,993000000,1776017467,516000000,1778609467,50.35623550415039,0.945,,1.945,나쁨,경미한 악화 (나쁨-1),1.945,,2,7.166666507720947,24.674217224121094,993000000,1776017467,163.4166717529297
1377.6666259765625,853000000,1776017473,378000000,1778609473,50.337162017822266,0.944,,1.944,나쁨,경미한 악화 (나쁨-1),1.944,,2,7,24.65819549560547,853000000,1776017473,163.5
1377.3333740234375,901000000,1776017479,416000000,1778609479,50.34860610961914,0.943,,1.943,나쁨,경미한 악화 (나쁨-1),1.943,,2,7.166666507720947,24.66754150390625,901000000,1776017479,163.75
1376.6666259765625,890000000,1776017485,406000000,1778609485,50.382938385009766,0.942,,1.942,나쁨,경미한 악화 (나쁨-1),1.942,,2,7.833333492279053,24.672882080078125,890000000,1776017485,164
1376.3333740234375,2000000,1776017492,522000000,1778609491,50.38484573364258,0.941,,1.941,나쁨,경미한 악화 (나쁨-1),1.941,,2,8.166666984558105,24.65819549560547,2000000,1776017492,164.1666717529297
1376,890000000,1776017497,416000000,1778609497,50.36577224731445,0.94,,1.94,나쁨,경미한 악화 (나쁨-1),1.94,,2,8.333333015441895,24.663536071777344,890000000,1776017497,164.25
1375.6666259765625,12000000,1776017504,522000000,1778609503,50.25419235229492,0.939,,1.939,나쁨,경미한 악화 (나쁨-1),1.939,,2,8.166666984558105,24.67688751220703,12000000,1776017504,164.3333282470703
1375,923000000,1776017509,450000000,1778609509,50.13689041137695,0.938,,1.938,나쁨,경미한 악화 (나쁨-1),1.938,,2,8.166666984558105,24.682228088378906,923000000,1776017509,164.0833282470703
1372.6666259765625,628000000,1776017516,157000000,1778609516,50.073951721191406,0.932,,1.932,나쁨,경미한 악화 (나쁨-1),1.932,,2,8.333333015441895,24.686233520507812,628000000,1776017516,163.5833282470703
1369,437000000,1776017524,961000000,1778609523,50.02531433105469,0.923,,1.923,나쁨,경미한 악화 (나쁨-1),1.923,,2,8,24.684898376464844,437000000,1776017524,163.1666717529297
1365.3333740234375,619000000,1776017529,135000000,1778609529,49.97953796386719,0.913,,1.913,나쁨,경미한 악화 (나쁨-1),1.913,,2,7.833333492279053,24.686233520507812,619000000,1776017529,162.6666717529297
1362,627000000,1776017535,146000000,1778609535,49.90991973876953,0.905,,1.905,나쁨,경미한 악화 (나쁨-1),1.905,,2,8,24.6995849609375,627000000,1776017535,162.0833282470703
1359,719000000,1776017541,227000000,1778609541,49.870819091796875,0.898,,1.898,나쁨,경미한 악화 (나쁨-1),1.898,,2,8.333333015441895,24.70893096923828,719000000,1776017541,161.3333282470703
1354.6666259765625,641000000,1776017547,163000000,1778609547,49.79261779785156,0.887,,1.887,나쁨,경미한 악화 (나쁨-1),1.887,,2,8.166666984558105,24.716941833496094,641000000,1776017547,160.5
1351,764000000,1776017553,282000000,1778609553,49.71918487548828,0.878,,1.878,나쁨,경미한 악화 (나쁨-1),1.878,,2,7.833333492279053,24.720947265625,764000000,1776017553,159.6666717529297
1347,646000000,1776017559,153000000,1778609559,49.700111389160156,0.867,,1.868,나쁨,경미한 악화 (나쁨-1),1.868,,2,7.5,24.71026611328125,646000000,1776017559,158.75
1344,653000000,1776017565,167000000,1778609565,49.68675994873047,0.86,,1.86,나쁨,경미한 악화 (나쁨-1),1.86,,2,7,24.707595825195312,653000000,1776017565,157.8333282470703
1340.3333740234375,720000000,1776017571,243000000,1778609571,49.733489990234375,0.851,,1.851,나쁨,경미한 악화 (나쁨-1),1.851,,2,6.666666507720947,24.71026611328125,720000000,1776017571,156.9166717529297
1337.3333740234375,4000000,1776017578,514000000,1778609577,49.79833984375,0.843,,1.843,나쁨,경미한 악화 (나쁨-1),1.843,,2,6.333333492279053,24.718276977539062,4000000,1776017578,156
1333.6666259765625,850000000,1776017585,379000000,1778609585,49.79833984375,0.834,,1.834,나쁨,경미한 악화 (나쁨-1),1.834,,2,6.333333492279053,24.72228240966797,850000000,1776017585,155.0833282470703
1330.3333740234375,45000000,1776017591,566000000,1778609590,49.70487976074219,0.826,,1.826,나쁨,경미한 악화 (나쁨-1),1.826,,2,6.5,24.72228240966797,45000000,1776017591,154.0833282470703
1327.3333740234375,82000000,1776017597,595000000,1778609596,49.654335021972656,0.818,,1.818,나쁨,경미한 악화 (나쁨-1),1.818,,2,6.666666507720947,24.72228240966797,82000000,1776017597,152.3333282470703
1325,154000000,1776017603,672000000,1778609602,49.687713623046875,0.813,,1.813,나쁨,경미한 악화 (나쁨-1),1.813,,2,7,24.718276977539062,154000000,1776017603,151.5
1323.3333740234375,89000000,1776017609,605000000,1778609608,49.67340850830078,0.808,,1.808,나쁨,경미한 악화 (나쁨-1),1.808,,2,7,24.734298706054688,89000000,1776017609,150.8333282470703
1321.3333740234375,10000000,1776017615,535000000,1778609614,49.680084228515625,0.803,,1.803,나쁨,경미한 악화 (나쁨-1),1.803,,2,7.166666507720947,24.735633850097656,10000000,1776017615,150.1666717529297
1318.6666259765625,67000000,1776017621,578000000,1778609620,49.692481994628906,0.797,,1.797,나쁨,경미한 악화 (나쁨-1),1.797,,2,7.333333492279053,24.735633850097656,67000000,1776017621,149.0833282470703
1315.3333740234375,182000000,1776017629,689000000,1778609628,49.667686462402344,0.788,,1.788,나쁨,경미한 악화 (나쁨-1),1.788,,2,7.166666507720947,24.724952697753906,182000000,1776017629,148.5833282470703
1312.3333740234375,995000000,1776017635,515000000,1778609635,49.67626953125,0.781,,1.781,나쁨,경미한 악화 (나쁨-1),1.781,,2,7.166666507720947,24.71961212158203,995000000,1776017635,148.0833282470703
1310,115000000,1776017641,641000000,1778609640,49.68675994873047,0.775,,1.775,나쁨,경미한 악화 (나쁨-1),1.775,,2,6.833333492279053,24.726287841796875,115000000,1776017641,147.6666717529297
1308,821000000,1776017648,341000000,1778609648,49.68389892578125,0.77,,1.77,나쁨,경미한 악화 (나쁨-1),1.77,,2,6.833333492279053,24.70893096923828,821000000,1776017648,147.25
1306.3333740234375,482000000,1776017654,17000000,1778609654,49.710601806640625,0.766,,1.766,나쁨,경미한 악화 (나쁨-1),1.766,,2,6.666666507720947,24.728958129882812,482000000,1776017654,146.9166717529297
1305,505000000,1776017660,16000000,1778609660,49.72490692138672,0.763,,1.763,나쁨,경미한 악화 (나쁨-1),1.763,,2,6.5,24.744979858398438,505000000,1776017660,146.5833282470703
1304,500000000,1776017666,9000000,1778609666,49.706787109375,0.76,,1.76,나쁨,경미한 악화 (나쁨-1),1.76,,2,6.666666507720947,24.73296356201172,500000000,1776017666,146
1303.3333740234375,588000000,1776017672,107000000,1778609672,49.725860595703125,0.758,,1.758,나쁨,경미한 악화 (나쁨-1),1.758,,2,6.833333492279053,24.73296356201172,588000000,1776017672,145.75
1302.6666259765625,492000000,1776017678,13000000,1778609678,49.756378173828125,0.757,,1.757,나쁨,경미한 악화 (나쁨-1),1.757,,2,7,24.720947265625,492000000,1776017678,145.5833282470703
1302.3333740234375,425000000,1776017684,954000000,1778609683,49.75447082519531,0.756,,1.756,나쁨,경미한 악화 (나쁨-1),1.756,,2,6.833333492279053,24.728958129882812,425000000,1776017684,145.4166717529297
1301.6666259765625,454000000,1776017690,968000000,1778609689,49.75828552246094,0.754,,1.754,나쁨,경미한 악화 (나쁨-1),1.754,,2,6.666666507720947,24.7423095703125,454000000,1776017690,145.4166717529297
1301,250000000,1776017697,774000000,1778609696,49.786895751953125,0.753,,1.753,나쁨,경미한 악화 (나쁨-1),1.753,,2,6.833333492279053,24.718276977539062,250000000,1776017697,145.5
1300.3333740234375,820000000,1776017702,335000000,1778609702,49.80596923828125,0.751,,1.751,나쁨,경미한 악화 (나쁨-1),1.751,,2,6.666666507720947,24.712936401367188,820000000,1776017702,145.5833282470703
1300,810000000,1776017709,333000000,1778609709,49.805015563964844,0.75,,1.75,나쁨,경미한 악화 (나쁨-1),1.75,,2,6.333333492279053,24.71160125732422,810000000,1776017709,145.6666717529297
1300,599000000,1776017715,116000000,1778609715,49.81645965576172,0.75,,1.75,나쁨,경미한 악화 (나쁨-1),1.75,,2,6.333333492279053,24.692909240722656,599000000,1776017715,145.8333282470703
1299.6666259765625,783000000,1776017721,307000000,1778609721,49.820274353027344,0.749,,1.749,나쁨,경미한 악화 (나쁨-1),1.749,,2,6.5,24.692909240722656,783000000,1776017721,145.9166717529297
1299.3333740234375,570000000,1776017727,90000000,1778609727,49.83648681640625,0.748,,1.748,나쁨,경미한 악화 (나쁨-1),1.748,,2,7.166666507720947,24.71026611328125,570000000,1776017727,146
1299,676000000,1776017733,204000000,1778609733,49.83457946777344,0.748,,1.748,나쁨,경미한 악화 (나쁨-1),1.748,,2,7.5,24.718276977539062,676000000,1776017733,146.0833282470703
1299,555000000,1776017739,77000000,1778609739,49.791664123535156,0.748,,1.748,나쁨,경미한 악화 (나쁨-1),1.748,,2,7.5,24.70893096923828,555000000,1776017739,146.0833282470703
1299,607000000,1776017745,120000000,1778609745,49.79357147216797,0.748,,1.748,나쁨,경미한 악화 (나쁨-1),1.748,,2,7.5,24.69824981689453,607000000,1776017745,146.1666717529297
1299,789000000,1776017751,303000000,1778609751,49.8135986328125,0.748,,1.748,나쁨,경미한 악화 (나쁨-1),1.748,,2,7.333333492279053,24.703590393066406,789000000,1776017751,146.25
1299.3333740234375,916000000,1776017757,438000000,1778609757,49.84888458251953,0.748,,1.748,나쁨,경미한 악화 (나쁨-1),1.748,,2,7.5,24.714271545410156,916000000,1776017757,146.3333282470703
1299.6666259765625,869000000,1776017764,385000000,1778609764,49.858421325683594,0.749,,1.749,나쁨,경미한 악화 (나쁨-1),1.749,,2,7.333333492279053,24.718276977539062,869000000,1776017764,146.5
1300.3333740234375,989000000,1776017771,503000000,1778609771,49.84983825683594,0.751,,1.751,나쁨,경미한 악화 (나쁨-1),1.751,,2,7,24.724952697753906,989000000,1776017771,146.6666717529297
1301,695000000,1776017777,209000000,1778609777,49.822181701660156,0.753,,1.753,나쁨,경미한 악화 (나쁨-1),1.753,,2,6.833333492279053,24.715606689453125,695000000,1776017777,146.8333282470703
1302,197000000,1776017784,716000000,1778609783,49.84220886230469,0.755,,1.755,나쁨,경미한 악화 (나쁨-1),1.755,,2,7,24.702255249023438,197000000,1776017784,146.9166717529297
1302.6666259765625,676000000,1776017789,204000000,1778609789,49.89561462402344,0.757,,1.757,나쁨,경미한 악화 (나쁨-1),1.757,,2,7.166666507720947,24.692909240722656,676000000,1776017789,147.1666717529297
1303.6666259765625,713000000,1776017795,221000000,1778609795,49.87654113769531,0.759,,1.759,나쁨,경미한 악화 (나쁨-1),1.759,,2,6.833333492279053,24.692909240722656,713000000,1776017795,147.4166717529297
1305.3333740234375,702000000,1776017801,226000000,1778609801,49.850791931152344,0.763,,1.763,나쁨,경미한 악화 (나쁨-1),1.763,,2,6.5,24.6995849609375,702000000,1776017801,147.75
1306.6666259765625,211000000,1776017808,729000000,1778609807,49.87272644042969,0.767,,1.767,나쁨,경미한 악화 (나쁨-1),1.767,,2,6.666666507720947,24.702255249023438,211000000,1776017808,148.0833282470703
1307.6666259765625,641000000,1776017814,159000000,1778609814,49.91087341308594,0.769,,1.769,나쁨,경미한 악화 (나쁨-1),1.769,,2,6.833333492279053,24.6995849609375,641000000,1776017814,148.4166717529297
1307.6666259765625,761000000,1776017819,288000000,1778609819,49.908966064453125,0.769,,1.769,나쁨,경미한 악화 (나쁨-1),1.769,,2,6.666666507720947,24.704925537109375,761000000,1776017819,148.75
1308,696000000,1776017826,209000000,1778609826,49.91468811035156,0.77,,1.77,나쁨,경미한 악화 (나쁨-1),1.77,,2,6.833333492279053,24.704925537109375,696000000,1776017826,149.4166717529297
1308,645000000,1776017834,162000000,1778609834,49.92517852783203,0.77,,1.77,나쁨,경미한 악화 (나쁨-1),1.77,,2,7,24.684898376464844,645000000,1776017834,149.8333282470703
1308.3333740234375,51000000,1776017840,581000000,1778609839,49.91564178466797,0.771,,1.771,나쁨,경미한 악화 (나쁨-1),1.771,,2,7.166666507720947,24.67688751220703,51000000,1776017840,150.1666717529297
1308.6666259765625,80000000,1776017846,601000000,1778609845,49.931854248046875,0.772,,1.772,나쁨,경미한 악화 (나쁨-1),1.772,,2,7,24.66620635986328,80000000,1776017846,150.5833282470703
1309,141000000,1776017852,666000000,1778609851,49.949974060058594,0.773,,1.773,나쁨,경미한 악화 (나쁨-1),1.773,,2,6.833333492279053,24.680892944335938,141000000,1776017852,151
1309,75000000,1776017858,594000000,1778609857,49.977630615234375,0.773,,1.773,나쁨,경미한 악화 (나쁨-1),1.773,,2,6.833333492279053,24.67822265625,75000000,1776017858,151.4166717529297
1309,160000000,1776017864,681000000,1778609863,50.003379821777344,0.773,,1.773,나쁨,경미한 악화 (나쁨-1),1.773,,2,6.666666507720947,24.65819549560547,160000000,1776017864,151.8333282470703
1309,103000000,1776017870,631000000,1778609869,50.01387023925781,0.773,,1.773,나쁨,경미한 악화 (나쁨-1),1.773,,2,6.666666507720947,24.66887664794922,103000000,1776017870,152.1666717529297
1309.3333740234375,803000000,1776017876,320000000,1778609876,50.01387023925781,0.773,,1.773,나쁨,경미한 악화 (나쁨-1),1.773,,2,6.666666507720947,24.66887664794922,803000000,1776017876,152.5833282470703
1309.6666259765625,197000000,1776017882,722000000,1778609881,49.99861145019531,0.774,,1.774,나쁨,경미한 악화 (나쁨-1),1.774,,2,6.833333492279053,24.65552520751953,197000000,1776017882,152.9166717529297
1310.3333740234375,522000000,1776017888,46000000,1778609888,49.972862243652344,0.776,,1.776,나쁨,경미한 악화 (나쁨-1),1.776,,2,7,24.664871215820312,522000000,1776017888,153.25
1310.3333740234375,40000000,1776017895,563000000,1778609894,49.95378875732422,0.776,,1.776,나쁨,경미한 악화 (나쁨-1),1.776,,2,7.166666507720947,24.684898376464844,40000000,1776017895,153.5833282470703
1310.3333740234375,767000000,1776017900,285000000,1778609900,49.9661865234375,0.776,,1.776,나쁨,경미한 악화 (나쁨-1),1.776,,2,7.5,24.68890380859375,767000000,1776017900,154
1310.3333740234375,820000000,1776017906,345000000,1778609906,49.965232849121094,0.776,,1.776,나쁨,경미한 악화 (나쁨-1),1.776,,2,7.666666507720947,24.680892944335938,820000000,1776017906,154.6666717529297
1310.6666259765625,930000000,1776017912,449000000,1778609912,49.95569610595703,0.777,,1.777,나쁨,경미한 악화 (나쁨-1),1.777,,2,8,24.66620635986328,930000000,1776017912,155.1666717529297
1311,813000000,1776017918,319000000,1778609918,49.9661865234375,0.778,,1.778,나쁨,경미한 악화 (나쁨-1),1.778,,2,8,24.684898376464844,813000000,1776017918,155.6666717529297
1310.6666259765625,837000000,1776017924,358000000,1778609924,49.982398986816406,0.777,,1.777,나쁨,경미한 악화 (나쁨-1),1.777,,2,8,24.686233520507812,837000000,1776017924,156.25
1310.6666259765625,828000000,1776017930,345000000,1778609930,49.97858428955078,0.777,,1.777,나쁨,경미한 악화 (나쁨-1),1.777,,2,8.166666984558105,24.672882080078125,828000000,1776017930,156.9166717529297
1310.6666259765625,552000000,1776017937,69000000,1778609937,49.974769592285156,0.777,,1.777,나쁨,경미한 악화 (나쁨-1),1.777,,2,7.666666507720947,24.694244384765625,552000000,1776017937,157.6666717529297
1311,48000000,1776017944,568000000,1778609943,49.98430633544922,0.778,,1.778,나쁨,경미한 악화 (나쁨-1),1.778,,2,7.166666507720947,24.702255249023438,48000000,1776017944,158.1666717529297
1311,226000000,1776017949,752000000,1778609948,49.99193572998047,0.778,,1.778,나쁨,경미한 악화 (나쁨-1),1.778,,2,6.833333492279053,24.694244384765625,226000000,1776017949,158.8333282470703
1311,30000000,1776017956,550000000,1778609955,49.98907470703125,0.778,,1.778,나쁨,경미한 악화 (나쁨-1),1.778,,2,7,24.684898376464844,30000000,1776017956,159.75
1311.3333740234375,762000000,1776017961,268000000,1778609961,50.01005554199219,0.778,,1.778,나쁨,경미한 악화 (나쁨-1),1.778,,2,7.166666507720947,24.67955780029297,762000000,1776017961,160.8333282470703
1311.6666259765625,810000000,1776017967,328000000,1778609967,50.035804748535156,0.779,,1.779,나쁨,경미한 악화 (나쁨-1),1.779,,2,7.166666507720947,24.67688751220703,810000000,1776017967,163.25
1312,922000000,1776017973,437000000,1778609973,50.05583190917969,0.78,,1.78,나쁨,경미한 악화 (나쁨-1),1.78,,2,7.166666507720947,24.686233520507812,922000000,1776017973,164.5833282470703
1312,798000000,1776017979,309000000,1778609979,50.046295166015625,0.78,,1.78,나쁨,경미한 악화 (나쁨-1),1.78,,2,7.333333492279053,24.691574096679688,798000000,1776017979,167.6666717529297
1312.3333740234375,801000000,1776017985,313000000,1778609985,50.01673126220703,0.781,,1.781,나쁨,경미한 악화 (나쁨-1),1.781,,2,7.333333492279053,24.67955780029297,801000000,1776017985,169.3333282470703
1312.6666259765625,766000000,1776017991,286000000,1778609991,50.008148193359375,0.782,,1.782,나쁨,경미한 악화 (나쁨-1),1.782,,2,7,24.67955780029297,766000000,1776017991,172.9166717529297
1313.3333740234375,309000000,1776017998,826000000,1778609997,50.008148193359375,0.783,,1.783,나쁨,경미한 악화 (나쁨-1),1.783,,2,6.666666507720947,24.67955780029297,309000000,1776017998,174.6666717529297
1313.6666259765625,230000000,1776018005,743000000,1778610004,50.003379821777344,0.784,,1.784,나쁨,경미한 악화 (나쁨-1),1.784,,2,6.333333492279053,24.67688751220703,230000000,1776018005,176.4166717529297
1314,88000000,1776018011,614000000,1778610010,50.02245330810547,0.785,,1.785,나쁨,경미한 악화 (나쁨-1),1.785,,2,6.166666507720947,24.67955780029297,88000000,1776018011,178.1666717529297
1314,834000000,1776018017,357000000,1778610017,50.01673126220703,0.785,,1.785,나쁨,경미한 악화 (나쁨-1),1.785,,2,6.333333492279053,24.672882080078125,834000000,1776018017,179.8333282470703
1314,113000000,1776018024,621000000,1778610023,49.985260009765625,0.785,,1.785,나쁨,경미한 악화 (나쁨-1),1.785,,2,6.5,24.65552520751953,113000000,1776018024,181.5
1314,617000000,1776018029,146000000,1778610029,49.98430633544922,0.785,,1.785,나쁨,경미한 악화 (나쁨-1),1.785,,2,6.666666507720947,24.66754150390625,617000000,1776018029,183.25
1314,680000000,1776018035,187000000,1778610035,49.99384307861328,0.785,,1.785,나쁨,경미한 악화 (나쁨-1),1.785,,2,6.833333492279053,24.680892944335938,680000000,1776018035,184.9166717529297
1314.3333740234375,665000000,1776018041,179000000,1778610041,50.00719451904297,0.786,,1.786,나쁨,경미한 악화 (나쁨-1),1.786,,2,7,24.671546936035156,665000000,1776018041,186.4166717529297
1314.3333740234375,637000000,1776018047,159000000,1778610047,50.011962890625,0.786,,1.786,나쁨,경미한 악화 (나쁨-1),1.786,,2,7,24.652854919433594,637000000,1776018047,188
1314.3333740234375,658000000,1776018054,168000000,1778610054,50.00910186767578,0.786,,1.786,나쁨,경미한 악화 (나쁨-1),1.786,,2,6.666666507720947,24.651519775390625,658000000,1776018054,189.5
1314.3333740234375,133000000,1776018060,643000000,1778610059,50.01768493652344,0.786,,1.786,나쁨,경미한 악화 (나쁨-1),1.786,,2,6.333333492279053,24.659530639648438,133000000,1776018060,190.9166717529297
1314.6666259765625,833000000,1776018066,357000000,1778610066,50.01959228515625,0.787,,1.787,나쁨,경미한 악화 (나쁨-1),1.787,,2,5.833333492279053,24.654190063476562,833000000,1776018066,192.3333282470703
1315,121000000,1776018072,610000000,1778610071,50.011962890625,0.788,,1.788,나쁨,경미한 악화 (나쁨-1),1.788,,2,5.833333492279053,24.651519775390625,121000000,1776018072,193.6666717529297
1315.3333740234375,903000000,1776018078,424000000,1778610078,49.99193572998047,0.788,,1.788,나쁨,경미한 악화 (나쁨-1),1.788,,2,5.666666507720947,24.662200927734375,903000000,1776018078,194.9166717529297
1316,227000000,1776018085,724000000,1778610084,49.99193572998047,0.79,,1.79,나쁨,경미한 악화 (나쁨-1),1.79,,2,5.833333492279053,24.66620635986328,227000000,1776018085,195.8333282470703
1316.6666259765625,581000000,1776018090,99000000,1778610090,50.011009216308594,0.792,,1.792,나쁨,경미한 악화 (나쁨-1),1.792,,2,6,24.650184631347656,581000000,1776018090,196.75
1317,662000000,1776018096,171000000,1778610096,50.0272216796875,0.793,,1.793,나쁨,경미한 악화 (나쁨-1),1.793,,2,6.166666507720947,24.64484405517578,662000000,1776018096,197.5
1317,772000000,1776018102,270000000,1778610102,50.011009216308594,0.793,,1.793,나쁨,경미한 악화 (나쁨-1),1.793,,2,6.333333492279053,24.635498046875,772000000,1776018102,198.0833282470703
1317,648000000,1776018108,160000000,1778610108,50.00433349609375,0.793,,1.793,나쁨,경미한 악화 (나쁨-1),1.793,,2,6,24.622146606445312,648000000,1776018108,198.5833282470703
1317.6666259765625,666000000,1776018115,168000000,1778610115,50.043434143066406,0.794,,1.794,나쁨,경미한 악화 (나쁨-1),1.794,,2,5.833333492279053,24.639503479003906,666000000,1776018115,199
1318.3333740234375,23000000,1776018121,537000000,1778610120,50.06536865234375,0.796,,1.796,나쁨,경미한 악화 (나쁨-1),1.796,,2,5.833333492279053,24.642173767089844,23000000,1776018121,199.3333282470703
1319,804000000,1776018127,320000000,1778610127,50.05201721191406,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6,24.642173767089844,804000000,1776018127,199.5833282470703
1319,795000000,1776018133,281000000,1778610133,50.026268005371094,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,5.5,24.642173767089844,795000000,1776018133,199.75
1318.6666259765625,911000000,1776018140,424000000,1778610140,50.041526794433594,0.797,,1.797,나쁨,경미한 악화 (나쁨-1),1.797,,2,5.333333492279053,24.643508911132812,911000000,1776018140,199.9166717529297
1318.3333740234375,654000000,1776018146,177000000,1778610146,50.05583190917969,0.796,,1.796,나쁨,경미한 악화 (나쁨-1),1.796,,2,5.5,24.64751434326172,654000000,1776018146,200
1318,750000000,1776018152,270000000,1778610152,50.08062744140625,0.795,,1.795,나쁨,경미한 악화 (나쁨-1),1.795,,2,5.833333492279053,24.638168334960938,750000000,1776018152,200.0833282470703
1318,628000000,1776018158,146000000,1778610158,50.094932556152344,0.795,,1.795,나쁨,경미한 악화 (나쁨-1),1.795,,2,5.833333492279053,24.632827758789062,628000000,1776018158,200.25
1318.3333740234375,737000000,1776018164,251000000,1778610164,50.081581115722656,0.796,,1.796,나쁨,경미한 악화 (나쁨-1),1.796,,2,5.666666507720947,24.628822326660156,737000000,1776018164,200.3333282470703
1318.6666259765625,662000000,1776018170,175000000,1778610170,50.06727600097656,0.797,,1.797,나쁨,경미한 악화 (나쁨-1),1.797,,2,5.666666507720947,24.639503479003906,662000000,1776018170,200.4166717529297
1319,443000000,1776018177,961000000,1778610176,50.06060028076172,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,5.666666507720947,24.635498046875,443000000,1776018177,200.5
1319,778000000,1776018182,288000000,1778610182,50.069183349609375,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,5.666666507720947,24.638168334960938,778000000,1776018182,200.5833282470703
1319,649000000,1776018188,164000000,1778610188,50.061553955078125,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,5.666666507720947,24.635498046875,649000000,1776018188,200.5833282470703
1319,772000000,1776018194,284000000,1778610194,50.064414978027344,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6,24.622146606445312,772000000,1776018194,200.5833282470703
1319,366000000,1776018201,888000000,1778610200,50.10065460205078,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6.166666507720947,24.62481689453125,366000000,1776018201,200.5833282470703
1319,63000000,1776018207,584000000,1778610206,50.130218505859375,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6.666666507720947,24.620811462402344,63000000,1776018207,200.5833282470703
1319,219000000,1776018213,751000000,1778610212,50.11686706542969,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,7,24.618141174316406,219000000,1776018213,200.5
1319,172000000,1776018219,683000000,1778610218,50.099700927734375,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,7.166666507720947,24.61280059814453,172000000,1776018219,200.4166717529297
1319,240000000,1776018225,763000000,1778610224,50.10828399658203,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,7.166666507720947,24.619476318359375,240000000,1776018225,200.25
1319,136000000,1776018231,652000000,1778610230,50.188392639160156,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6.833333492279053,24.619476318359375,136000000,1776018231,200.0833282470703
1319,924000000,1776018237,437000000,1778610237,50.21509552001953,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,7,24.62348175048828,924000000,1776018237,199.75
1319,865000000,1776018244,392000000,1778610244,50.15692138671875,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,7,24.62615203857422,865000000,1776018244,199.4166717529297
1319,765000000,1776018250,270000000,1778610250,50.13880157470703,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,7,24.61547088623047,765000000,1776018250,199.3333282470703
1319,63000000,1776018256,582000000,1778610255,50.130218505859375,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,7,24.60211944580078,63000000,1776018256,199.25
1319,2000000,1776018263,532000000,1778610262,50.12163543701172,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6.833333492279053,24.60345458984375,2000000,1776018263,199.1666717529297
1319,655000000,1776018268,176000000,1778610268,50.11400604248047,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6.5,24.599449157714844,655000000,1776018268,199.0833282470703
1319,791000000,1776018274,312000000,1778610274,50.125450134277344,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6.166666507720947,24.598114013671875,791000000,1776018274,199
1319,709000000,1776018280,234000000,1778610280,50.14356994628906,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6,24.611465454101562,709000000,1776018280,199
1319.3333740234375,669000000,1776018286,183000000,1778610286,50.173133850097656,0.798,,1.798,나쁨,경미한 악화 (나쁨-1),1.798,,2,6.166666507720947,24.610130310058594,669000000,1776018286,199
1319.6666259765625,677000000,1776018292,200000000,1778610292,50.19697570800781,0.799,,1.799,나쁨,경미한 악화 (나쁨-1),1.799,,2,6.5,24.607460021972656,677000000,1776018292,199
1320,734000000,1776018298,244000000,1778610298,50.17504119873047,0.8,,1.8,나쁨,경미한 악화 (나쁨-1),1.8,,2,6.666666507720947,24.600784301757812,734000000,1776018298,198.9166717529297
1319.6666259765625,837000000,1776018305,355000000,1778610305,50.153106689453125,0.799,,1.799,나쁨,경미한 악화 (나쁨-1),1.799,,2,7.166666507720947,24.600784301757812,837000000,1776018305,198.8333282470703
1319.6666259765625,170000000,1776018311,681000000,1778610310,50.13880157470703,0.799,,1.799,나쁨,경미한 악화 (나쁨-1),1.799,,2,7,24.619476318359375,170000000,1776018311,198.75
